seed_pair_index,seed_run_index,run_key,reference_seed,label_seed,scale,noise_fraction,noise_sigma,noise_realization,noise_seed,train_radial_rms,selection_policy,practical_n_basis,practical_regularization_strength,practical_penalty_power,practical_validation_selection_score,practical_validation_observed_nrmse,practical_validation_hidden_nrmse_3d,raw_argmin_n_basis,raw_argmin_regularization_strength,raw_argmin_penalty_power,hidden_selector_n_basis,hidden_selector_regularization_strength,hidden_selector_penalty_power,practical_same_hidden_candidate,raw_same_hidden_candidate,test_observed_nrmse_radial,test_latent_nrmse_radial,test_hidden_rmse_radial,test_hidden_reference_rms_radial,test_hidden_nrmse_radial,test_hidden_rmse_tangential,test_hidden_reference_rms_tangential,test_hidden_nrmse_tangential,test_hidden_rmse_3d,test_hidden_reference_rms_3d,test_hidden_nrmse_3d,test_hidden_predicted_rms_3d,test_hidden_predicted_to_reference_rms_3d,test_hidden_predicted_rms_tangential,test_hidden_predicted_to_reference_rms_tangential,test_hidden_direction_error_median_deg,test_hidden_direction_error_p90_deg,test_hidden_radial_correlation,test_hidden_radial_mean_bias,test_raw_argmin_hidden_nrmse_3d,test_hidden_selector_nrmse_3d,delta_test_nrmse_3d_practical_minus_hidden,delta_test_nrmse_3d_raw_minus_hidden,delta_test_nrmse_3d_practical_minus_raw,standardized_residual_mean,standardized_residual_rms,standardized_residual_fraction_abs_gt_1p96,standardized_residual_fraction_abs_gt_3,coverage_latent_radial_68,coverage_observed_radial_68,coverage_latent_component_68,coverage_latent_radial_95,coverage_observed_radial_95,coverage_latent_component_95,coefficient_norm,coefficient_standard_error_median,radial_prediction_standard_error_median,component_prediction_standard_error_median,n_parameters,n_observations_fit,numerical_rank,nullity,design_condition_number,normal_condition_number,normal_min_eigenvalue,normal_max_eigenvalue,effective_degrees_of_freedom,effective_degrees_of_freedom_fraction
0,23,seedpair00_ref20260805_label20260804_noise01000_rep010_seed2026082710,20260805,20260804,fiducial,0.1,26.72868279644088,10,2026082710,267.2868279644088,combined_practical_basis,1539,0.0001,2.0,3.4621270661019,0.1875688473241555,0.4393251661343734,2050,0.0001,2.0,1283,0.0001,2.0,False,False,0.1649671433403337,0.1345739837307473,36.65154487776646,272.352380911143,0.1345739837307473,184.0476559689298,301.82045425606793,0.6097918592779721,187.6615981216841,406.5358606510716,0.4616114254254028,356.4724007050796,0.8768535207058613,239.3815088653376,0.7931255337063525,20.56285940451475,56.25300648511146,0.986014175296926,4.316664349565101,0.4590438835490592,0.4618980001100016,-0.0002865746845988,-0.0028541165609424,0.0025675418763436,-0.0870181049833479,1.5486933368937934,0.196,0.052,0.2666666666666666,0.5146666666666667,0.1404444444444444,0.4546666666666666,0.804,0.2582222222222222,17238.949498790556,8.027102377195057,10.669563467152951,15.210881101987532,1539,4250,1539,0,2250.3751596898683,116846.93125762897,4.661888300639104e-07,0.0544727341795522,852.566287080517,0.5539741956338642
0,24,seedpair00_ref20260805_label20260804_noise01000_rep011_seed2026082711,20260805,20260804,fiducial,0.1,26.72868279644088,11,2026082711,267.2868279644088,combined_practical_basis,1539,0.0001,2.0,3.1428625138000457,0.179159716422086,0.4442101372789214,2050,0.0001,2.0,1283,0.0001,2.0,False,False,0.1623570846573425,0.1343515323162928,36.59095970540271,272.352380911143,0.1343515323162928,185.55728997029493,301.82045425606793,0.6147936210210128,189.13065905157345,406.5358606510716,0.4652250326666843,352.0018257930283,0.8658567665575516,234.23957076898293,0.7760891200907524,20.127366020382222,54.66591114957095,0.9862613121432068,5.132398276174063,0.4627838197966344,0.4664285860732086,-0.0012035534065242,-0.0036447662765742,0.0024412128700499,-0.2076992573220304,1.5377210746462118,0.176,0.0573333333333333,0.2773333333333333,0.5053333333333333,0.1297777777777777,0.4933333333333333,0.824,0.2631111111111111,17241.900451759422,8.027102377195057,10.669563467152951,15.210881101987532,1539,4250,1539,0,2250.3751596898683,116846.93125762897,4.661888300639104e-07,0.0544727341795522,852.566287080517,0.5539741956338642
1,13,seedpair01_ref20260815_label20260814_noise01000_rep000_seed2026083700,20260815,20260814,fiducial,0.1,27.327124989347222,0,2026083700,273.27124989347226,combined_practical_basis,1539,0.0001,2.0,3.452347052175353,0.1838169430682552,0.506279814771383,2050,0.0001,2.0,2050,0.0001,2.0,False,True,0.1932335224057195,0.1624039751259743,42.04150361793491,258.86991734853746,0.1624039751259743,185.01014448210563,299.24089973268013,0.6182648984392846,189.72675506566392,395.6750563036069,0.4795014293751283,356.6906609438001,0.901473709957866,251.67630747134447,0.841049160379392,21.91966255723641,61.94814552240747,0.9812360769099466,-0.4282980069446829,0.4754850289958577,0.4754850289958577,0.0040164003792705,0.0,0.0040164003792705,0.0441659345651836,1.6737128059742294,0.2093333333333333,0.0666666666666666,0.2666666666666666,0.5106666666666667,0.1408888888888889,0.4546666666666666,0.7906666666666666,0.2537777777777777,18848.7235143734,8.203622366182413,10.916290877552347,15.562640719188169,1539,4250,1539,0,2125.338724255508,101921.4115695718,4.6704370107529547e-07,0.0476017532782712,849.5649572072753,0.552024013779906
1,14,seedpair01_ref20260815_label20260814_noise01000_rep001_seed2026083701,20260815,20260814,fiducial,0.1,27.327124989347222,1,2026083701,273.27124989347226,combined_practical_basis,1539,0.0001,2.0,3.26513569713412,0.1790905463620549,0.4943514089563097,2050,0.0001,2.0,2050,0.0001,2.0,False,True,0.1918845626203121,0.1623221231000661,42.02031459075324,258.86991734853746,0.1623221231000661,183.7825865719768,299.24089973268013,0.6141626587012492,188.52518655445485,395.6750563036069,0.4764646736027678,356.9928672867612,0.9022374840147508,252.9263074003974,0.8452263966133747,21.773919198319724,56.67724909269042,0.981268553465538,0.9552059569987964,0.4719182558364576,0.4719182558364576,0.0045464177663101,0.0,0.0045464177663101,-0.0316921920310429,1.6689432376047646,0.2146666666666666,0.0626666666666666,0.24,0.4826666666666667,0.1377777777777777,0.4746666666666667,0.7853333333333333,0.2595555555555555,18365.50716272973,8.203622366182413,10.916290877552347,15.562640719188169,1539,4250,1539,0,2125.338724255508,101921.4115695718,4.6704370107529547e-07,0.0476017532782712,849.5649572072753,0.552024013779906
1,15,seedpair01_ref20260815_label20260814_noise01000_rep002_seed2026083702,20260815,20260814,fiducial,0.1,27.327124989347222,2,2026083702,273.27124989347226,combined_practical_basis,1539,0.0001,2.0,3.07974350273936,0.1746453700310891,0.493660187518495,2050,0.0001,2.0,2050,0.0001,2.0,False,True,0.1892114955012044,0.1585716648835542,41.04943378222567,258.86991734853746,0.1585716648835542,185.42440133926775,299.24089973268013,0.6196492575209884,189.91383474056644,395.6750563036069,0.4799742407690287,355.8426377409277,0.8993304785629063,251.8207116052188,0.8415317285510668,22.25434546330452,60.195289345936885,0.982198145654303,1.275951017125945,0.4772915546154647,0.4772915546154647,0.002682686153564,0.0,0.002682686153564,-0.0648402707952756,1.6510177666522237,0.232,0.0746666666666666,0.2533333333333333,0.5226666666666666,0.1257777777777777,0.476,0.768,0.2577777777777778,18627.544092208947,8.203622366182413,10.916290877552347,15.562640719188169,1539,4250,1539,0,2125.338724255508,101921.4115695718,4.6704370107529547e-07,0.0476017532782712,849.5649572072753,0.552024013779906
1,16,seedpair01_ref20260815_label20260814_noise01000_rep003_seed2026083703,20260815,20260814,fiducial,0.1,27.327124989347222,3,2026083703,273.27124989347226,combined_practical_basis,1539,0.0001,2.0,3.0110954874028835,0.171481475037103,0.5032723518355576,2050,0.0001,2.0,2050,0.0001,2.0,False,True,0.186794781670933,0.160422430679546,41.52854137086557,258.86991734853746,0.160422430679546,188.8321823652164,299.24089973268013,0.6310373432706063,193.34480299506893,395.6750563036069,0.4886454172807719,353.83393787067547,0.894253838430426,248.07807841752063,0.8290246374714667,22.646663288288487,61.52184419606277,0.9816829262106777,1.0963170249379637,0.4815401415936248,0.4815401415936248,0.0071052756871471,0.0,0.0071052756871471,-0.0304953781521605,1.6126127369748628,0.2,0.0613333333333333,0.2613333333333333,0.5026666666666667,0.1395555555555555,0.4866666666666667,0.8,0.2613333333333333,18365.187626609437,8.203622366182413,10.916290877552347,15.562640719188169,1539,4250,1539,0,2125.338724255508,101921.4115695718,4.6704370107529547e-07,0.0476017532782712,849.5649572072753,0.552024013779906
1,17,seedpair01_ref20260815_label20260814_noise01000_rep004_seed2026083704,20260815,20260814,fiducial,0.1,27.327124989347222,4,2026083704,273.27124989347226,combined_practical_basis,1539,0.0001,2.0,3.2156015309794883,0.1784300972480066,0.4879818316811703,2050,0.0001,2.0,2050,0.0001,2.0,False,True,0.1877829874778999,0.1601501906022537,41.45806660455794,258.86991734853746,0.1601501906022537,181.43643846326987,299.24089973268013,0.606322326344266,186.1127413392857,395.6750563036069,0.4703676372171382,358.1588801892378,0.9051843791598972,255.12019100300816,0.8525578930918661,21.48998986713636,58.062144892991526,0.9818217590042632,1.6237126390128993,0.4654272925948839,0.4654272925948839,0.0049403446222542,0.0,0.0049403446222542,-0.0114360159001512,1.6334977130474249,0.204,0.0586666666666666,0.2613333333333333,0.4786666666666667,0.1484444444444444,0.4666666666666667,0.796,0.272,18719.535102838625,8.203622366182413,10.916290877552347,15.562640719188169,1539,4250,1539,0,2125.338724255508,101921.4115695718,4.6704370107529547e-07,0.0476017532782712,849.5649572072753,0.552024013779906
1,18,seedpair01_ref20260815_label20260814_noise01000_rep005_seed2026083705,20260815,20260814,fiducial,0.1,27.327124989347222,5,2026083705,273.27124989347226,combined_practical_basis,1539,0.0001,2.0,3.1089438000433294,0.1747317513208473,0.4983761508745375,2050,0.0001,2.0,2050,0.0001,2.0,False,True,0.1988945287536949,0.1631428130840199,42.23276653906813,258.86991734853746,0.1631428130840199,185.2813472734084,299.24089973268013,0.619171200991994,190.03363969832495,395.6750563036069,0.480277026996894,358.3741966655092,0.905728554166234,254.52028908700316,0.8505531473617841,21.85116946042572,61.04121711368855,0.9810324080986864,1.4578663188126053,0.4764988643136265,0.4764988643136265,0.0037781626832674,0.0,0.0037781626832674,0.0443939432212589,1.7251046522496378,0.2333333333333333,0.0693333333333333,0.232,0.4893333333333333,0.1213333333333333,0.46,0.7666666666666667,0.252,18954.560722783088,8.203622366182413,10.916290877552347,15.562640719188169,1539,4250,1539,0,2125.338724255508,101921.4115695718,4.6704370107529547e-07,0.0476017532782712,849.5649572072753,0.552024013779906
1,19,seedpair01_ref20260815_label20260814_noise01000_rep006_seed2026083706,20260815,20260814,fiducial,0.1,27.327124989347222,6,2026083706,273.27124989347226,combined_practical_basis,1539,0.0001,2.0,2.908218933906426,0.1693975567613301,0.4971291430192772,2050,0.0001,2.0,2050,0.0001,2.0,False,True,0.1866479447633336,0.1573195624254572,40.72530212238619,258.86991734853746,0.1573195624254572,184.89413367050676,299.24089973268013,0.6178772147646848,189.326149537582,395.6750563036069,0.4784889684638331,357.34636844422045,0.9031308968084752,253.7079903512608,0.8478386162383046,21.61708753825855,57.89187083441573,0.9824687693387234,1.1317448316551049,0.4737121245788405,0.4737121245788405,0.0047768438849926,0.0,0.0047768438849926,-0.0149755852246362,1.6284800064943876,0.2066666666666666,0.0586666666666666,0.264,0.4826666666666667,0.1444444444444444,0.4813333333333333,0.7933333333333333,0.2715555555555555,18662.519375003456,8.203622366182413,10.916290877552347,15.562640719188169,1539,4250,1539,0,2125.338724255508,101921.4115695718,4.6704370107529547e-07,0.0476017532782712,849.5649572072753,0.552024013779906
1,20,seedpair01_ref20260815_label20260814_noise01000_rep007_seed2026083707,20260815,20260814,fiducial,0.1,27.327124989347222,7,2026083707,273.27124989347226,combined_practical_basis,1539,0.0001,2.0,3.2218813184721373,0.1788366932555501,0.5006696151946897,1795,0.0001,2.0,2050,0.0001,2.0,False,False,0.1879014348964534,0.160887995426067,41.64906207831783,258.86991734853746,0.1608879954260669,187.71334895059877,299.24089973268013,0.6272984378749298,192.27830284837867,395.6750563036069,0.4859500233465333,355.1741659538136,0.8976410321940627,249.6969638521583,0.8344346112955122,22.347930930989627,61.44605265008977,0.9815991475438708,-0.1966876597039822,0.4846829214819901,0.4831368285792695,0.0028131947672638,0.0015460929027206,0.0012671018645431,-0.0082280022358196,1.6490860904135878,0.224,0.0693333333333333,0.2746666666666666,0.508,0.1262222222222222,0.4666666666666667,0.776,0.2466666666666666,18453.378629572053,8.203622366182413,10.916290877552347,15.562640719188169,1539,4250,1539,0,2125.338724255508,101921.4115695718,4.6704370107529547e-07,0.0476017532782712,849.5649572072753,0.552024013779906
1,21,seedpair01_ref20260815_label20260814_noise01000_rep008_seed2026083708,20260815,20260814,fiducial,0.1,27.327124989347222,8,2026083708,273.27124989347226,combined_practical_basis,1539,0.0001,2.0,3.314981105490815,0.1801752090343092,0.4999639083617613,2050,0.0001,2.0,2050,0.0001,2.0,False,True,0.1923986501668382,0.1619510440229818,41.92425338073866,258.86991734853746,0.1619510440229818,184.29780859826428,299.24089973268013,0.6158844220923758,189.00615142279057,395.6750563036069,0.4776802287930011,355.4527246222314,0.898345040859709,251.39384014469343,0.8401052141243736,21.630386861338103,59.25463832450405,0.9813985455149924,1.9019343243978344,0.4723598321368835,0.4723598321368835,0.0053203966561176,0.0,0.0053203966561176,-0.0648554063153546,1.6697809354175872,0.2293333333333333,0.072,0.26,0.4906666666666666,0.1417777777777777,0.4706666666666667,0.7706666666666667,0.2617777777777778,18396.92459785366,8.203622366182413,10.916290877552347,15.562640719188169,1539,4250,1539,0,2125.338724255508,101921.4115695718,4.6704370107529547e-07,0.0476017532782712,849.5649572072753,0.552024013779906
1,22,seedpair01_ref20260815_label20260814_noise01000_rep009_seed2026083709,20260815,20260814,fiducial,0.1,27.327124989347222,9,2026083709,273.27124989347226,combined_practical_basis,1539,0.0001,2.0,2.8470993479321303,0.1684279352214441,0.4946322295500737,2050,0.0001,2.0,2050,0.0001,2.0,False,True,0.1895846656151177,0.1600669746879663,41.43652450770432,258.86991734853746,0.1600669746879665,184.59970779227552,299.24089973268013,0.6168933055514249,189.19312270870492,395.6750563036069,0.4781527662525546,355.61712144567167,0.8987605252851768,251.6211152245791,0.8408647195265051,21.67878967256766,59.62669290580979,0.981930153318604,0.0163926691441055,0.4729005193081084,0.4729005193081084,0.0052522469444462,0.0,0.0052522469444462,0.0451211421404221,1.6405160692064478,0.2066666666666666,0.0653333333333333,0.2653333333333333,0.496,0.1364444444444444,0.4666666666666667,0.7933333333333333,0.2657777777777778,18383.006680516857,8.203622366182413,10.916290877552347,15.562640719188169,1539,4250,1539,0,2125.338724255508,101921.4115695718,4.6704370107529547e-07,0.0476017532782712,849.5649572072753,0.552024013779906
1,23,seedpair01_ref20260815_label20260814_noise01000_rep010_seed2026083710,20260815,20260814,fiducial,0.1,27.327124989347222,10,2026083710,273.27124989347226,combined_practical_basis,1539,0.0001,2.0,2.961903876549385,0.171869345467558,0.505464555350145,1795,0.0001,2.0,2050,0.0001,2.0,False,False,0.1834123744179673,0.1571572184411426,40.68327614858463,258.86991734853746,0.1571572184411426,185.88991577213076,299.24089973268013,0.6212049086144011,190.2897520728635,395.6750563036069,0.4809243065523229,358.1821232059808,0.9052431218488098,254.9660051266063,0.852042636398882,21.83080452916682,58.41303053129778,0.9825401665049804,0.5899804887945962,0.478704628112592,0.4762915409602256,0.0046327655920973,0.0024130871523664,0.0022196784397309,0.0210977823615882,1.5973107687849393,0.192,0.0573333333333333,0.2666666666666666,0.4573333333333333,0.1333333333333333,0.4706666666666667,0.808,0.2635555555555555,18713.74996788497,8.203622366182413,10.916290877552347,15.562640719188169,1539,4250,1539,0,2125.338724255508,101921.4115695718,4.6704370107529547e-07,0.0476017532782712,849.5649572072753,0.552024013779906
1,24,seedpair01_ref20260815_label20260814_noise01000_rep011_seed2026083711,20260815,20260814,fiducial,0.1,27.327124989347222,11,2026083711,273.27124989347226,combined_practical_basis,1539,0.0001,2.0,3.301174051206643,0.1800073056656617,0.498387277698733,1795,0.0001,2.0,2050,0.0001,2.0,False,False,0.1922699704813479,0.1599647074664441,41.41005060052139,258.86991734853746,0.1599647074664442,183.5814394477248,299.24089973268013,0.6134904674184678,188.1938819420982,395.6750563036069,0.4756273587225939,359.4000268404895,0.908321161808888,255.91965350971304,0.8552295282440765,21.792923719723856,59.44354292427639,0.9818136628928718,0.3312031710716756,0.474124511942521,0.4718133055601789,0.0038140531624149,0.002311206382342,0.0015028467800728,0.032610698830652,1.668167035727603,0.2266666666666666,0.0666666666666666,0.272,0.4933333333333333,0.1337777777777777,0.4866666666666667,0.7733333333333333,0.2671111111111111,18470.345356859387,8.203622366182413,10.916290877552347,15.562640719188169,1539,4250,1539,0,2125.338724255508,101921.4115695718,4.6704370107529547e-07,0.0476017532782712,849.5649572072753,0.552024013779906
2,13,seedpair02_ref20260825_label20260824_noise01000_rep000_seed2026084700,20260825,20260824,fiducial,0.1,26.459309048735904,0,2026084700,264.593090487359,combined_practical_basis,1539,0.0001,2.0,2.7482801401279477,0.1619683797095998,0.4542617170540036,1795,0.0001,2.0,2050,0.0001,2.0,False,False,0.170358060250777,0.1393778677529343,37.65449898460943,270.1612500727663,0.1393778677529343,189.9451281298119,324.2475651491802,0.5858027894285704,193.64145474054004,422.04689851490633,0.4588150165820986,361.7664811321152,0.8571712821610462,248.7650966204777,0.7672072926932406,21.843045172545903,53.48068665801453,0.985405799749569,1.3682446820762602,0.4533443579347711,0.4524009753006163,0.0064140412814822,0.0009433826341547,0.0054706586473274,0.0193080213414816,1.5931894671500546,0.2026666666666666,0.056,0.268,0.5,0.1297777777777777,0.5026666666666667,0.7973333333333333,0.2306666666666666,18381.66872589908,7.931574765920089,10.577605423539437,15.108230473137636,1539,4250,1539,0,1907.365108157172,81325.6471841569,4.613539489972173e-07,0.0375199084831652,851.1370468439217,0.5530455145184676
2,14,seedpair02_ref20260825_label20260824_noise01000_rep001_seed2026084701,20260825,20260824,fiducial,0.1,26.459309048735904,1,2026084701,264.593090487359,combined_practical_basis,1539,0.0001,2.0,2.8289189506033545,0.1639256672516092,0.4545769580777422,1795,0.0001,2.0,2050,0.0001,2.0,False,False,0.1682424388689176,0.1373148702575518,37.09715700235989,270.1612500727663,0.1373148702575517,190.1159350105183,324.2475651491802,0.5863295686524262,193.7014914825938,422.04689851490633,0.4589572679344128,364.2955463605003,0.8631636617692943,251.37229009931085,0.7752480422903382,22.180147374650613,56.36940600525374,0.9857176083349704,2.4704752799655663,0.4530859941387079,0.4519054616032485,0.0070518063311643,0.0011805325354594,0.0058712737957049,-0.0406788424029707,1.55749770427738,0.18,0.0533333333333333,0.2493333333333333,0.5026666666666667,0.1191111111111111,0.492,0.82,0.2293333333333333,18552.954826448185,7.931574765920089,10.577605423539437,15.108230473137636,1539,4250,1539,0,1907.365108157172,81325.6471841569,4.613539489972173e-07,0.0375199084831652,851.1370468439217,0.5530455145184676
2,15,seedpair02_ref20260825_label20260824_noise01000_rep002_seed2026084702,20260825,20260824,fiducial,0.1,26.459309048735904,2,2026084702,264.593090487359,combined_practical_basis,1539,0.0001,2.0,2.744132526249139,0.1623236504231789,0.446997042813026,1795,0.0001,2.0,2050,0.0001,2.0,False,False,0.1739067880170403,0.1382660569325012,37.354130783516815,270.1612500727663,0.1382660569325012,188.48587247341845,324.2475651491802,0.5813023526844362,192.15164638549896,422.04689851490633,0.4552850573280835,363.1719977742294,0.8605015202153001,249.47680711097783,0.7694022528625566,20.977510949783685,53.89169789813548,0.9855064784339052,1.227907886569046,0.4497104016433628,0.4482628056011287,0.0070222517269547,0.0014475960422341,0.0055746556847206,-0.0436985406459358,1.6124171377855123,0.2026666666666666,0.0586666666666666,0.2466666666666666,0.4973333333333333,0.108,0.5093333333333333,0.7973333333333333,0.2208888888888888,18120.317309563052,7.931574765920089,10.577605423539437,15.108230473137636,1539,4250,1539,0,1907.365108157172,81325.6471841569,4.613539489972173e-07,0.0375199084831652,851.1370468439217,0.5530455145184676
2,16,seedpair02_ref20260825_label20260824_noise01000_rep003_seed2026084703,20260825,20260824,fiducial,0.1,26.459309048735904,3,2026084703,264.593090487359,combined_practical_basis,1539,0.0001,2.0,2.727955908491456,0.1614563771076195,0.4506643634204079,1795,0.0001,2.0,2050,0.0001,2.0,False,False,0.1623205130925051,0.1342100540345995,36.25835597032091,270.1612500727663,0.1342100540345995,189.53981531566265,324.2475651491802,0.5845527790731718,192.9767083550914,422.04689851490633,0.4572399632224181,364.9760125213726,0.8647759616422864,252.61704521545272,0.7790869458008987,21.559542790799306,55.9641653247662,0.986402338669757,2.1897537405702803,0.4518882282592701,0.4508456191974924,0.0063943440249257,0.0010426090617777,0.005351734963148,-0.044648711915966,1.5195878131490514,0.1826666666666666,0.0506666666666666,0.2853333333333333,0.5386666666666666,0.1173333333333333,0.5053333333333333,0.8173333333333334,0.2293333333333333,18435.558255971937,7.931574765920089,10.577605423539437,15.108230473137636,1539,4250,1539,0,1907.365108157172,81325.6471841569,4.613539489972173e-07,0.0375199084831652,851.1370468439217,0.5530455145184676
2,17,seedpair02_ref20260825_label20260824_noise01000_rep004_seed2026084704,20260825,20260824,fiducial,0.1,26.459309048735904,4,2026084704,264.593090487359,combined_practical_basis,1539,0.0001,2.0,2.841146269356697,0.1637790704923788,0.4501227763448157,1795,0.0001,2.0,2050,0.0001,2.0,False,False,0.1648612487293948,0.1369908399165493,37.00961656037319,270.1612500727663,0.1369908399165493,189.82931198864551,324.2475651491802,0.5854456051236918,193.4034110558249,422.04689851490633,0.4582509947031255,365.7313284007615,0.8665656108069806,253.3266134086141,0.7812752989897188,21.60441572618204,58.00376767687586,0.9857773627857322,2.1536075087973883,0.4548918983687549,0.4543094868855363,0.0039415078175892,0.0005824114832185,0.0033590963343706,-0.113598945880132,1.54614079163018,0.1773333333333333,0.064,0.272,0.5066666666666667,0.1244444444444444,0.5026666666666667,0.8226666666666667,0.2386666666666666,18606.76204201934,7.931574765920089,10.577605423539437,15.108230473137636,1539,4250,1539,0,1907.365108157172,81325.6471841569,4.613539489972173e-07,0.0375199084831652,851.1370468439217,0.5530455145184676
2,18,seedpair02_ref20260825_label20260824_noise01000_rep005_seed2026084705,20260825,20260824,fiducial,0.1,26.459309048735904,5,2026084705,264.593090487359,combined_practical_basis,1539,0.0001,2.0,3.0621885405975067,0.1711524771523816,0.4544604806846684,2050,0.0001,2.0,2050,0.0001,2.0,False,True,0.1641194653158308,0.1366921972486876,36.92893488389859,270.1612500727663,0.1366921972486876,190.90376458134577,324.2475651491802,0.5887592848801024,194.4427770913312,422.04689851490633,0.4607136737067234,362.3007836282279,0.8584372611268739,249.2962602538384,0.7688454349353151,22.223751928549287,54.44060975021479,0.9859254775721132,2.5510671890855754,0.4538337389612939,0.4538337389612939,0.0068799347454295,0.0,0.0068799347454295,-0.0982650748670737,1.5268527435310422,0.156,0.0533333333333333,0.2586666666666666,0.5426666666666666,0.124,0.508,0.844,0.2413333333333333,18404.537081036186,7.931574765920089,10.577605423539437,15.108230473137636,1539,4250,1539,0,1907.365108157172,81325.6471841569,4.613539489972173e-07,0.0375199084831652,851.1370468439217,0.5530455145184676
2,19,seedpair02_ref20260825_label20260824_noise01000_rep006_seed2026084706,20260825,20260824,fiducial,0.1,26.459309048735904,6,2026084706,264.593090487359,combined_practical_basis,1539,0.0001,2.0,2.9487273343100453,0.1673556349669535,0.4535117082844515,1795,0.0001,2.0,2050,0.0001,2.0,False,False,0.1721287993550917,0.1386161637295226,37.44871607345909,270.1612500727663,0.1386161637295226,186.7529497827204,324.2475651491802,0.5759579094967109,190.47065545143127,422.04689851490633,0.4513021091297132,364.7261752182509,0.8641839959057751,253.0425525029176,0.7803992371893292,21.71417005557053,54.183876717972005,0.9855436289430428,2.068412819924893,0.446515667452495,0.4450916148150428,0.0062104943146704,0.0014240526374522,0.0047864416772182,-0.1027268604599465,1.61993657388961,0.2093333333333333,0.064,0.2693333333333333,0.48,0.1182222222222222,0.4893333333333333,0.7906666666666666,0.2346666666666666,18294.779996971567,7.931574765920089,10.577605423539437,15.108230473137636,1539,4250,1539,0,1907.365108157172,81325.6471841569,4.613539489972173e-07,0.0375199084831652,851.1370468439217,0.5530455145184676
2,20,seedpair02_ref20260825_label20260824_noise01000_rep007_seed2026084707,20260825,20260824,fiducial,0.1,26.459309048735904,7,2026084707,264.593090487359,combined_practical_basis,1539,0.0001,2.0,2.783659837035662,0.1630122071216736,0.4556899216537862,2050,0.0001,2.0,2050,0.0001,2.0,False,True,0.1666139818904566,0.1401785016710184,37.87079924476971,270.1612500727663,0.1401785016710184,189.55908742654444,324.2475651491802,0.5846122154821174,193.3050569990914,422.04689851490633,0.4580179541166893,362.25051815515366,0.8583181618674051,248.63146804320908,0.7667951737087629,21.88462187377583,55.21363281996927,0.9851254859073666,1.5601818773907528,0.4514676301918598,0.4514676301918598,0.0065503239248294,0.0,0.0065503239248294,-0.0366176180673015,1.5551999604965978,0.1813333333333333,0.0586666666666666,0.2546666666666666,0.5226666666666666,0.1208888888888888,0.5026666666666667,0.8186666666666667,0.2293333333333333,18288.09973909811,7.931574765920089,10.577605423539437,15.108230473137636,1539,4250,1539,0,1907.365108157172,81325.6471841569,4.613539489972173e-07,0.0375199084831652,851.1370468439217,0.5530455145184676
2,21,seedpair02_ref20260825_label20260824_noise01000_rep008_seed2026084708,20260825,20260824,fiducial,0.1,26.459309048735904,8,2026084708,264.593090487359,combined_practical_basis,1539,0.0001,2.0,2.6869278568649264,0.1604728767191451,0.4480838090662021,1795,0.0001,2.0,2050,0.0001,2.0,False,False,0.1635447018017238,0.134998490033681,36.471360825435134,270.1612500727663,0.1349984900336809,187.8580209874496,324.2475651491802,0.5793660189892856,191.36560874352563,422.04689851490633,0.4534226158678116,363.85524106641503,0.862120400236904,251.32895806610145,0.7751144035591129,21.379311389167817,53.8846916849843,0.986266183663646,2.390270711444822,0.4481245151533781,0.4471174450413857,0.0063051708264258,0.0010070701119924,0.0052981007144334,-0.0768452870252302,1.533881832445908,0.172,0.0506666666666666,0.2653333333333333,0.5226666666666666,0.1186666666666666,0.524,0.828,0.2248888888888889,18432.604234717357,7.931574765920089,10.577605423539437,15.108230473137636,1539,4250,1539,0,1907.365108157172,81325.6471841569,4.613539489972173e-07,0.0375199084831652,851.1370468439217,0.5530455145184676
2,22,seedpair02_ref20260825_label20260824_noise01000_rep009_seed2026084709,20260825,20260824,fiducial,0.1,26.459309048735904,9,2026084709,264.593090487359,combined_practical_basis,1539,0.0001,2.0,2.613302201162017,0.1569676407642846,0.4503185089930128,2050,0.0001,2.0,2050,0.0001,2.0,False,True,0.1667690006654339,0.1343521737106769,36.29675119966994,270.1612500727663,0.1343521737106769,186.531325846701,324.2475651491802,0.5752744072600251,190.02997045144983,422.04689851490633,0.4502579479203023,364.47411660929487,0.8635867669962796,251.91450381894484,0.7769202636974119,21.115224602817857,53.913135263182525,0.9863778282805312,1.98951538797836,0.4429913056879681,0.4429913056879681,0.0072666422323341,0.0,0.0072666422323341,-0.0506972995724984,1.5570177409881008,0.176,0.0506666666666666,0.2746666666666666,0.516,0.1222222222222222,0.52,0.824,0.2417777777777777,18455.018407854368,7.931574765920089,10.577605423539437,15.108230473137636,1539,4250,1539,0,1907.365108157172,81325.6471841569,4.613539489972173e-07,0.0375199084831652,851.1370468439217,0.5530455145184676
