replicate,label_seed,role,label,alpha,geometry_gamma,geometry_cap,geometry_ess,loss_gamma,loss_cap,loss_ess,elapsed_seconds,n_basis,selected_regularization,parent_validation_nrmse,unweighted_validation_nrmse,parent_n,parent_rmse_3d,parent_normalized_rmse,parent_rmse_x,parent_rmse_y,parent_rmse_z,parent_corr_x,parent_corr_y,parent_corr_z,parent_median_direction_error_deg,parent_p90_direction_error_deg,parent_median_abs_relative_speed_error,parent_mean_residual_x,parent_mean_residual_y,parent_mean_residual_z,parent_mean_residual_magnitude,parent_calibration_slope_x,parent_calibration_intercept_x,parent_calibration_slope_origin_x,parent_calibration_slope_y,parent_calibration_intercept_y,parent_calibration_slope_origin_y,parent_calibration_slope_z,parent_calibration_intercept_z,parent_calibration_slope_origin_z,parent_vector_gain_through_origin,unweighted_n,unweighted_rmse_3d,unweighted_normalized_rmse,unweighted_rmse_x,unweighted_rmse_y,unweighted_rmse_z,unweighted_corr_x,unweighted_corr_y,unweighted_corr_z,unweighted_median_direction_error_deg,unweighted_p90_direction_error_deg,unweighted_median_abs_relative_speed_error,unweighted_mean_residual_x,unweighted_mean_residual_y,unweighted_mean_residual_z,unweighted_mean_residual_magnitude,unweighted_calibration_slope_x,unweighted_calibration_intercept_x,unweighted_calibration_slope_origin_x,unweighted_calibration_slope_y,unweighted_calibration_intercept_y,unweighted_calibration_slope_origin_y,unweighted_calibration_slope_z,unweighted_calibration_intercept_z,unweighted_calibration_slope_origin_z,unweighted_vector_gain_through_origin,query_primary_n,query_primary_rmse_3d,query_primary_normalized_rmse,query_primary_rmse_x,query_primary_rmse_y,query_primary_rmse_z,query_primary_corr_x,query_primary_corr_y,query_primary_corr_z,query_primary_median_direction_error_deg,query_primary_p90_direction_error_deg,query_primary_median_abs_relative_speed_error,query_primary_mean_residual_x,query_primary_mean_residual_y,query_primary_mean_residual_z,query_primary_mean_residual_magnitude,query_primary_calibration_slope_x,query_primary_calibration_intercept_x,query_primary_calibration_slope_origin_x,query_primary_calibration_slope_y,query_primary_calibration_intercept_y,query_primary_calibration_slope_origin_y,query_primary_calibration_slope_z,query_primary_calibration_intercept_z,query_primary_calibration_slope_origin_z,query_primary_vector_gain_through_origin
4,20270102,legacy_geometry_only,Legacy geometry only,1.0,0.25,20.0,8308.538165163573,0.0,1.0,9922.0,5.221443000016734,2560,0.003,0.037749336417507454,0.02452516590587498,1489.0,12.236470048124305,0.029592092799806173,6.983805370736589,7.606070089972835,6.5654672011011135,0.998769184804526,0.9994918803341768,0.9993298852748641,0.6316355956279298,2.2358465935130374,0.005703359286549381,0.4006367927299643,0.13218736081230062,-0.25139443500061326,0.49110334960856383,0.9979802916326025,0.527989657157427,0.9993829730334953,0.9983740223416485,0.44005722531704805,0.9992723231575248,0.9988599332313848,-0.08087756079487463,0.9986379590103264,0.9990855016681066,1489.0,8.816358705016906,0.019618850587483607,4.910898783975639,5.531766107357645,4.796959212101276,0.9988673529525646,0.9996466835362426,0.9995360879477604,0.32891517448574903,1.394515919809722,0.0030747769552508532,0.19955470951752835,-0.0038558136779313535,-0.13272709354114898,0.23969445289706845,0.9982993322176344,0.3319086545889718,0.9998470160932013,0.9987698525933191,0.36325630283982946,0.9995889071029526,0.9988637145853745,0.057791022486696875,0.9990468883241291,0.9994682582172987,266.0,14.977312566084255,0.03562996971940188,7.477353967408079,9.681509879511763,8.641610717984705,0.9982468344893385,0.9990384859050039,0.9987802743908637,0.9522837798012391,3.332700471447228,0.010508911448177255,1.5035351253911586,4.3043406927734384,0.12927119427287256,4.561214499935194,0.9848607464716959,2.660205691546196,0.994736671975793,0.9950223174236454,5.531014504388992,1.0086982526714896,0.9989043563196681,0.3054352819608255,0.9997742679403907,1.00422106802014
4,20270102,legacy_geometry_plus_loss,Legacy geometry + loss,1.0,0.25,20.0,8308.538165163573,1.0,50.0,6033.731809484177,5.685772299999371,2560,0.003,0.038036195388680125,0.025794867216102618,1489.0,12.386587327818338,0.02995512923548488,7.006885185804436,7.744328687117359,6.6600659762884735,0.998761853111204,0.9994729272068412,0.9993108660629446,0.6492549646803807,2.2399968261710517,0.006486586579508015,0.42191222459244376,0.06845370168234541,-0.26680863096706864,0.5038677208286731,0.9985267934214999,0.5148053772346373,0.9998944488631126,0.9988626011866251,0.28381386777257944,0.9994419581754653,0.9994723150231041,-0.1878841369789086,0.9989566536388429,0.9993500955653055,1489.0,9.42552908906908,0.020974424146467635,5.177892384354512,5.946699597578212,5.163990023334099,0.9987411190555145,0.9995915700301959,0.9994623513272823,0.43406685357285063,1.5663810418353388,0.004742189963040601,0.203331540357008,-0.06152314812470791,-0.14284432978203296,0.2559947569971044,0.9986366961500702,0.30943024154973386,1.0000795636042266,0.9990865090553168,0.2110893796919413,0.9995624642060486,0.9991001972195465,0.008023338078601228,0.9991256278966638,0.9994907721749737,266.0,15.277298229027531,0.03634361444303057,7.582279408091037,9.792791273391892,8.94461397892978,0.9981840599874372,0.9990024510396489,0.9986929903885707,1.0380291030146647,3.2002583581726065,0.01055389363106837,1.5022082603691016,4.219283850267648,0.15131647388932723,4.481281350453333,0.9855283702000338,2.6078709803056057,0.9952100048223645,0.9945985507367204,5.550388486692128,1.0083223899138096,0.9985642048880377,0.38217212572774883,0.9996526710637608,1.0040253442047282
5,20270112,legacy_geometry_only,Legacy geometry only,1.0,0.25,20.0,8308.538165163573,0.0,1.0,9922.0,5.9547654000343755,2560,0.003,0.03313352098339623,0.022313459267905598,1489.0,14.599083841389636,0.03467528473531927,7.633944795979059,8.007947488600617,9.525172590545719,0.9985841311403192,0.9994331078201127,0.9986859899636533,0.6082866791281669,2.650497871862468,0.006237376115955186,-0.30871809884293516,-0.7482383968903992,-0.0011468961848360854,0.8094250295766555,0.995017063742981,0.021811343555910412,0.9950751047679094,0.9981606504023887,-0.3885635269431873,0.9973548692416272,0.9949738514709602,0.7704447274799691,0.9970117583670228,0.996921938921707,1489.0,10.455458364748722,0.02300583404100158,5.373096316341876,5.879784651819229,6.773077442384538,0.9987147889535106,0.9996000787421436,0.9991200047374519,0.3163902242800094,1.5664100938471766,0.0031591035431586642,-0.14543468204642115,-0.3519520252799783,-0.051819211274487756,0.3843263008144669,0.9956762999200302,0.19211833439491954,0.9965426703195289,0.9996297359140595,-0.24011921404894565,0.9990896871630385,0.9967609937563775,0.49876916862953635,0.9983042575012644,0.9986672832089102,266.0,15.049625760355084,0.03580199770578559,7.439711865964399,9.826672976206007,8.635879868135872,0.9982772845672888,0.9990205967224841,0.9987809837135099,0.9685902389961117,3.3443873044092483,0.010252416145278151,1.456701474034977,4.382477658487561,-0.11473704830744184,4.619659533109837,0.9836190357268404,2.708241332626912,0.9936732919571525,0.9926707326622051,6.188663602185557,1.0079727649796073,0.9978846534919709,0.2253809064805523,0.998526561880477,1.0032893839995511
5,20270112,legacy_geometry_plus_loss,Legacy geometry + loss,1.0,0.25,20.0,8308.538165163573,1.0,50.0,6033.731809484177,6.011344900005497,2560,0.01,0.03350766714768921,0.02357064890385325,1489.0,14.661099139429863,0.03482258152057329,7.79545076905334,7.929233440038546,9.555419003729305,0.9985274532463053,0.9994445759473473,0.9986810094492308,0.6276250485693862,2.574447200799381,0.006402848121872089,-0.3502307388929271,-0.7302681234748705,-0.06270544161137359,0.8123331059588005,0.9936676697566331,0.06980706140545578,0.9938534296746696,0.9976581387416282,-0.2723298149373363,0.9970933965072849,0.9938392632252468,0.8830630456385222,0.9961750573532058,0.9963370999920503,1489.0,10.767245726739503,0.023691880319969664,5.6050790780301165,6.037501896980626,6.932909916692599,0.9986039488602425,0.9995786673422156,0.9990801350289105,0.41664259109658913,1.6169648196691278,0.004530117966078359,-0.1624145284821653,-0.40909054302577874,-0.09155443280764548,0.4495728702023069,0.99433663022827,0.2797270433919721,0.9955980779245417,0.999047036207248,-0.12126187156786727,0.9987743078354427,0.9956286392776647,0.6515192870486999,0.9976445339199893,0.9982075720354274,266.0,15.359070485260078,0.0365381448703417,7.538837470494458,9.994792847098948,8.89781387242033,0.9982160114324589,0.9989719881496028,0.9987063501222815,1.0150313070900734,3.3658384943357618,0.011197082999821176,1.4260014005007682,4.283587001195333,-0.17517883249171592,4.518106374842556,0.9841135328396389,2.6397606476277247,0.9939135567954803,0.9916758047881514,6.3349577168885105,1.0073395625789239,0.9966867270910128,0.3575488323054117,0.9977050635523458,1.0026977539956845
6,20270122,legacy_geometry_only,Legacy geometry only,1.0,0.25,20.0,8308.538165163573,0.0,1.0,9922.0,5.352839300001506,2560,0.003,0.04556701961253865,0.029219225874936604,1489.0,13.719661861301532,0.032530863716440504,6.72542789656232,9.396850142818593,7.395738542566482,0.9989730215207594,0.9992274088745987,0.9991633597825679,0.564846351649722,2.578756473208706,0.0055221964517176885,0.20127441820179393,0.5661286688326963,0.23859997552586237,0.6464851192546457,0.9980303182341799,0.3245793764314797,0.9988138721446427,0.9973598165994195,1.089379193921502,0.9996042422198889,0.9992579461020175,0.3513569775410019,1.0002157659812492,0.9996806525979003,1489.0,9.916817826013512,0.021933972502522686,4.812775646261544,6.7695319383267165,5.417924298941956,0.9990390953010513,0.9994736207322622,0.999426467655345,0.3194632024499259,1.4532213441571018,0.002969932439500509,0.1236344568931038,0.18849077897149158,0.1227348063894303,0.25666726590662736,0.9987547320507391,0.21819978992883193,0.9996848795930956,0.9979429424204899,0.8055614017393395,0.9997537021053007,0.9995054901523226,0.20484697758794823,1.000145495656793,0.9998495694578224,266.0,14.55909177823598,0.03463505197689567,7.300461697189059,9.510711304191913,8.259345186108286,0.9983346673729093,0.9990729894904209,0.9988867692228733,0.9380865397854192,3.2550292533707537,0.00958677631379762,1.4053755351581045,4.229483086167849,0.07797100624261485,4.457542714188539,0.9843116444541521,2.6039986414645995,0.9939789031468161,0.9949071753737814,5.4845318965940635,1.008468178156008,0.9997150568950814,0.12378584825930261,1.0000676119345335,1.0040967603202209
6,20270122,legacy_geometry_plus_loss,Legacy geometry + loss,1.0,0.25,20.0,8308.538165163573,1.0,50.0,6033.731809484177,6.1527413000003435,2560,0.003,0.045559454868201114,0.030195302214056922,1489.0,13.71726479869425,0.032525180010982924,6.839958290463894,9.30823908359119,7.3983112468262755,0.9989382830889454,0.9992417339287676,0.9991635445287804,0.5913031151406413,2.5109406439043545,0.006147053477342233,0.1959294743434722,0.5634891122336707,0.2737336432895119,0.656382850165168,0.9990067607044478,0.25810770636825,0.9996298480517368,0.9976121412004972,1.0367321340642661,0.9997480991628312,0.9996871300330924,0.3212750410033607,1.0005629447760571,0.9999862186000523,1489.0,10.38817005601212,0.022976507218111817,5.138146152503799,7.027800366940364,5.6677643944125,0.9989066550943069,0.9994324081671383,0.9993730779757757,0.4276098978126128,1.5398711300417027,0.004584101206133572,0.18012546880172597,0.1899817982683439,0.23421400778712684,0.3512754896488276,0.9995931830111954,0.211019048013938,1.0004927203066465,0.9980916623551568,0.7624398133887098,0.9998054923291331,0.9994163853077116,0.3311218241879885,1.0004509126052383,1.0000331907868787,266.0,14.794562389535837,0.035195219945174674,7.387608272946438,9.57225742678384,8.524916894535881,0.9982842673933974,0.9990510501470623,0.9988142069656205,0.99226598001463,3.168376506742412,0.010045489153074802,1.3971401650095967,4.158141155035844,0.11709714381078908,4.38814884056757,0.9847153472333954,2.5649195364283344,0.9942375260432025,0.9946120744253458,5.485913085041489,1.0081764923213383,0.9996831327030954,0.16804494671373504,1.0001617422828777,1.0039924315493334
7,20270202,legacy_geometry_only,Legacy geometry only,1.0,0.25,20.0,8308.538165163573,0.0,1.0,9922.0,5.574948699970264,2560,0.01,0.039515447797211084,0.026156002905024664,1489.0,12.765648830782142,0.030331278162990714,6.705730581345017,7.717117927968041,7.6446751616466875,0.9989521322203052,0.9995095543113318,0.9991253343482949,0.5919889586735808,2.279818482682194,0.005923314253273466,0.10771672057777715,0.6448247657101378,0.2327569344221158,0.6939579676657269,0.9921228942432644,0.5992995198406135,0.9936177833966441,0.9975038439905202,1.1224105790373642,0.9997230028884988,0.9981588204389705,0.5055663313036121,0.999512316228803,0.9987948670157033,1489.0,9.228276573262633,0.02041581965728627,4.784758250076604,5.5792583807833305,5.580237711908949,0.9990288496640132,0.9996606446093389,0.9993915667069753,0.30993298066017344,1.5473967534080963,0.0029710062323148215,0.05613924939393838,0.26817744995579684,0.10890495185556175,0.294840717211804,0.9934243744592413,0.5588071919447231,0.9958646016949402,0.9974000932116024,1.0370342684080356,0.999706440088844,0.9984542821391302,0.36873652358909226,0.9996054951924553,0.9993506787943609,266.0,14.703436180889925,0.03497843712513457,7.312622555048037,9.712389886758979,8.269587025993953,0.9983525594547266,0.9990406475197829,0.9988830789007228,0.9172207533568522,3.1991589965143095,0.009741791511142956,1.595987397583892,4.349770776845729,0.17793115502550189,4.636738194062332,0.9839905101923664,2.8191458317186004,0.9944564957015756,0.993732398420762,5.8943254166720465,1.008306652866156,0.9988134813798847,0.36870665438684114,0.999863596485218,1.003996096542314
7,20270202,legacy_geometry_plus_loss,Legacy geometry + loss,1.0,0.25,20.0,8308.538165163573,1.0,50.0,6033.731809484177,5.811162600002717,2560,0.03,0.03987241080888581,0.026980008270762166,1489.0,12.98170812188956,0.030844636672624423,6.976905670701255,7.867958286575324,7.612014544440967,0.9988843405004509,0.9994923699306887,0.9991345971847949,0.6103661169965522,2.3603923083157383,0.006672608165095959,0.18539792148315348,0.6145626870893004,0.2525328591247265,0.6898061543581674,0.9892565588871087,0.8558587505096682,0.9913914078576244,0.9962196182542609,1.3378574987395666,0.9988647451160385,0.9964527759863573,0.7781285501958735,0.9985359719023569,0.9977064789099142,1489.0,9.681460342235432,0.021418403186887494,5.0661847660638015,5.8731345298661495,5.7940259809975245,0.9989274954858378,0.9996266889769184,0.9993476546548855,0.41601527334492794,1.5825864178589293,0.004327058948169181,0.06830500241174312,0.06512145607285597,0.14589866427689938,0.17376074825259166,0.990340084429674,0.8067487983444437,0.9938630354912671,0.9959030542256333,1.2766897736402711,0.9987423909402836,0.9960491379653816,0.8100293689448677,0.9985780883769914,0.9982810414235777,266.0,14.768545447590158,0.035133327476173586,7.279227366822186,9.701959751663727,8.425838863682362,0.9983681044558186,0.9990303206814574,0.9988398108431115,0.9764956211109024,3.1672568929600815,0.009635368832280576,1.5643468164304115,4.173201717169013,0.15855558861058677,4.459588928246415,0.9838358567939677,2.7993210929743526,0.9942282436173315,0.9924303119222565,6.0386356785820965,1.0073613865849749,0.9973360917151395,0.5868745586471391,0.9990075718244316,1.0031628509762416
8,20270212,legacy_geometry_only,Legacy geometry only,1.0,0.25,20.0,8308.538165163573,0.0,1.0,9922.0,6.258751199988183,2560,0.01,0.035955146643354426,0.024068408958959404,1489.0,12.434352143524116,0.029852879150916025,6.21811139913219,7.704498817144068,7.5225595267681875,0.999029346029871,0.9994761184225945,0.9990927391772599,0.5792544749456415,2.4642732708552737,0.005708723387413419,0.2360367579293917,-0.220336212873784,0.019216640431968992,0.3234666552627508,0.9958415765070171,0.5177618868468699,0.9972769805926941,0.9978697950125931,0.18909250975559644,0.9982584998423951,0.9959006417718875,0.6601039862989921,0.9977583352588902,0.9979600898526181,1489.0,9.119048885133058,0.020288150860307854,4.482133859184215,5.678776790432807,5.551488341178659,0.9990839776806318,0.9996311555471571,0.9993659128147014,0.3262367248493433,1.502581757856872,0.002861242136161292,0.1365747744209823,-0.16632100509152092,0.012400106273334712,0.21556694639574484,0.9961674362174955,0.44133504527144396,0.9982007466190044,0.9989616670681633,0.1411773568261765,0.9992798895436855,0.9974608286095411,0.4456072501984636,0.9988848858472081,0.9990833168805123,266.0,14.62926031327692,0.034801977970309525,7.188591882536436,9.566805127564741,8.41520312952405,0.9983830600726339,0.9990525239099799,0.9988423892088466,0.9565808992875182,3.1813681569441314,0.010333701634125328,1.415478166336278,4.129835553577927,-0.05007041736091467,4.365962343592271,0.9850387405943527,2.5585496100352003,0.9945372712634445,0.9938089162050824,5.655533554655449,1.0077927361036025,0.9980811007314346,0.2584615854061667,0.998817226352587,1.0033813295390175
8,20270212,legacy_geometry_plus_loss,Legacy geometry + loss,1.0,0.25,20.0,8308.538165163573,1.0,50.0,6033.731809484177,5.555404999991879,2560,0.03,0.03652579339908648,0.025012573046223657,1489.0,12.556111917473475,0.030145204780365576,6.236940981223169,7.746953527605528,7.664282400980442,0.9990272633465449,0.9994727540206481,0.9990627377313007,0.604238162011558,2.4365182827337164,0.006265025052349099,0.15935042981417227,-0.2581346908471965,-0.03043088667316938,0.30488049620212576,0.9943025327119249,0.5453427918101426,0.9958144000226418,0.996553963726469,0.4041988582464455,0.9973848482951065,0.9943285136673172,0.8562405434905997,0.9967381832253945,0.996956573024008,1489.0,9.539054518124916,0.02122258357929569,4.658058044120704,5.913344007035782,5.859045913100176,0.999015035314333,0.9996023122503003,0.9992982322123855,0.4166070901761674,1.5990706154960714,0.004238687543701443,0.042513596684540515,-0.3464668210502915,-0.07480021591785305,0.35698982659609213,0.994184096760087,0.5049863296178358,0.9965106601446017,0.9976050129422483,0.36279951780124975,0.998422785446766,0.9953325613829663,0.7215098560720037,0.9976383392448162,0.9980521396002024,266.0,14.67401245417794,0.0349084401555745,7.167975668924109,9.569971295066843,8.506610119588057,0.9983917378536088,0.9990395643446967,0.9988174589452122,0.964851646616437,3.1623524382988673,0.009212837362061873,1.3944793918911842,3.939951471852628,-0.07763159146373143,4.18016949883089,0.9850028241710614,2.5402949252894302,0.9944335849277651,0.9922963428343483,5.838400067923942,1.0067323167802815,0.9967515176943835,0.44467865593895795,0.9980180090041144,1.002515789799264
9,20270222,legacy_geometry_only,Legacy geometry only,1.0,0.25,20.0,8308.538165163573,0.0,1.0,9922.0,6.480155500001274,2560,0.01,0.03544661624492089,0.02343643739515935,1489.0,13.016826914885176,0.0309117964697014,7.454662493052697,7.61521390934325,7.474911849761008,0.9986943205850558,0.9995168413518094,0.99914949984411,0.6194970496565372,2.2802757063961,0.006022449374766289,-0.010292499421180962,0.6415249846126813,0.3398399454083195,0.7260519471234587,0.9946689072124378,0.3389515361786124,0.9955388046090831,0.9965091273995503,1.3212208574676936,0.999157890245448,0.9986379471662994,0.5413269455557668,1.0001025713237597,0.9989281917375223,1489.0,9.323787353550498,0.020530379847445674,5.206355942826672,5.525638918636706,5.412410087167172,0.9987998808291552,0.9996523307116177,0.999422820265916,0.3183430661944315,1.3803256983911751,0.00301992166719494,-0.0017162155738965033,0.3348563673998901,0.16480926726803727,0.37322088200095876,0.9952806330234955,0.36879600976773474,0.9969410012440694,0.997252413982472,1.1658531646322103,0.9998649651523449,0.9986888639035736,0.38608936283480944,0.9998990421746514,0.9996266423370423,266.0,14.837956716053748,0.035298451985836504,7.315598643585252,9.612616904968803,8.61652901299393,0.9983238484079632,0.9990664318253251,0.9987862400721607,0.9668991824871659,3.262226565863915,0.009294779090425113,1.39960031663876,4.364990121289613,0.018230228699338092,4.583923226509106,0.9845137759660235,2.582780153576863,0.9941022617253183,0.9939482212256405,5.856358528640726,1.0084285990952515,0.9979099110900269,0.3542871171036097,0.9989189578454055,1.0037218215249384
9,20270222,legacy_geometry_plus_loss,Legacy geometry + loss,1.0,0.25,20.0,8308.538165163573,1.0,50.0,6033.731809484177,5.346252300019842,2560,0.01,0.035897633160342585,0.024685525214041534,1489.0,13.23403440822468,0.0314276114121377,7.570684441741635,7.505841504532259,7.841348551779016,0.9986501463872636,0.9995284869875521,0.9990646134065154,0.6355741172803546,2.395974306810857,0.006533085733101815,-0.08342858998261533,0.5510065152069885,0.31513768630283534,0.6402189240840518,0.9963192873398182,0.1576977596326543,0.9967240085342046,0.9971732550665589,1.1013923598884503,0.9993813091894853,0.9995918570659266,0.3755138283900692,1.0006078541985945,0.9993769713667586,1489.0,9.86226444362997,0.02171607175345734,5.471909285070503,5.762202544226889,5.8411891401796145,0.9986715491613917,0.9996203759874674,0.9993279153259169,0.42473714002083307,1.5130213489517237,0.004709867821630343,-0.0010349095981110872,0.26076047208363384,0.19617259263141798,0.32631393004113096,0.9965915536729454,0.26655840108989537,0.9977916347106319,0.9975864374382531,0.9907331629972305,0.9998065635763821,0.9990528573312407,0.35602161275198796,1.000168789706645,0.9997307660032039,266.0,15.152569940980575,0.036046894647228926,7.502586216139785,9.764576779193789,8.829757426392119,0.9982172867667968,0.999023562766265,0.9987254200993765,1.011197457046112,3.329359100484562,0.009942052833443195,1.3731462733914575,4.289768321755477,-0.03193707037198334,4.504293831326903,0.9851458742428654,2.508032482749215,0.9944568617504105,0.9931294986695433,5.982898392920646,1.0079227578358474,0.9978593643155493,0.31224702815654837,0.9987486765017043,1.0034234014763224
10,20270302,legacy_geometry_only,Legacy geometry only,1.0,0.25,20.0,8308.538165163573,0.0,1.0,9922.0,6.4006897999788634,2560,0.01,0.04229186191526875,0.028324449226411717,1489.0,14.354814158085508,0.03364273497772276,9.618140372204683,7.704488280429175,7.361584451085781,0.9978654000150828,0.9994834462024206,0.9992132923610729,0.5224381045737386,2.093881528025555,0.00564807807728083,-0.32604626068879455,-0.11025957313142835,-0.1830266712379808,0.3898231649873133,0.9939530102834938,0.10003232828921682,0.9942178319976585,0.9973343105967047,0.4338448916929849,0.9982290251171273,0.9980852416359111,0.10121394235272874,0.9983513149585991,0.9976805498262739,1489.0,10.268199265020426,0.022588298481422315,6.710479439372812,5.648332546045238,5.338700337086438,0.998089844098958,0.9996264875509782,0.9994744212407599,0.3091423457798073,1.3641150392805381,0.003043780432653974,-0.13365551247697363,-0.11646104162225938,-0.11839900183018678,0.21317901835220243,0.9949582078624442,0.2622701141112742,0.9961052302502764,0.9984061207175735,0.36917880987164153,0.9992363148393418,0.9985415602166676,0.11717730464104648,0.998897369403652,0.9988769935086608,266.0,14.734015825213746,0.03505118394112579,7.269070200143226,9.68284759774637,8.396088563245158,0.9983419372538744,0.9990295645828277,0.9988486518542867,0.9422915147209502,3.3764603926772137,0.009279182612855723,1.501654993556237,4.189978071563837,0.12335299507468185,4.452650886971949,0.9858511015759734,2.5826603628098894,0.995439142616014,0.993923611681849,5.687411124946891,1.007986251765494,0.9990203992840683,0.28085900685425713,0.9998203151034807,1.0039159950999121
10,20270302,legacy_geometry_plus_loss,Legacy geometry + loss,1.0,0.25,20.0,8308.538165163573,1.0,50.0,6033.731809484177,5.579111499944702,2560,0.03,0.04277619853206403,0.029130454366688072,1489.0,14.660871790380876,0.03436002854194649,9.73874120192044,7.825327558180622,7.672178964491245,0.9978163472187713,0.9994692371266034,0.9991466828180952,0.5260072501668278,2.1502840283768636,0.006222490339527215,-0.31623817773935314,-0.1869588256235021,-0.12311688052410619,0.38745058240814767,0.9919834536724821,0.24861787590701567,0.9926416350144103,0.9963687812784404,0.5542236679978885,0.9975117518949308,0.9965207520716104,0.3933679065629576,0.9975548458289039,0.9968131443764496,1489.0,10.749562941061116,0.023647217003734428,6.8651936962606595,5.930581842731809,5.7663175375032125,0.9980048753395622,0.9995920270027998,0.999388848741116,0.37970301725760836,1.4453341123686814,0.004300485019875199,-0.14334868056992117,-0.4343070023494245,-0.06626424936408769,0.4621280853342137,0.9928840592636015,0.41545723961807823,0.9947010362250964,0.997102947570594,0.4483973072548224,0.998111284990689,0.9966170152598879,0.4801765835259175,0.9980750726910326,0.997805636862285,266.0,14.825108713966976,0.035267887495492416,7.21878764019499,9.65712644644482,8.626289015798376,0.9983658267278557,0.9990194208144035,0.9987837785234854,0.9784731080469,3.3927302712790217,0.010258656934617943,1.4840087264282038,3.9748015500182508,0.1468894222182976,4.245339299102272,0.9858133186892712,2.5679007870812143,0.995346565293366,0.9926394282480291,5.7887019882562925,1.0069525191823672,0.9975344154740328,0.5433207223130125,0.9990818497032588,1.0030862112394718
1,20261202,full_inverse_geometry_only,Full-inverse geometry only,0.0,1.0,50.0,6033.731809484177,0.0,1.0,9922.0,5.597139600024093,2560,0.003,0.03433772753183627,0.024413403796873158,1489.0,14.567850378754523,0.03427976141265794,7.376360688619409,9.964150890890945,7.650311410179705,0.9989258527649865,0.9991710558633426,0.9991345883310221,0.6038136822938619,2.542775247583156,0.006294345431674646,-0.011494209868400437,-0.11306014253351293,0.4615549143924656,0.4753395120227576,1.0002242247397108,-0.023419496714915056,1.0001799039878028,1.000613537859252,-0.2346339568400424,1.000143820562809,0.9981237769022608,0.7256213476335063,1.000032165896338,1.0001163503707324,1489.0,10.70417103074091,0.023504815103341795,5.351303920422108,7.288693284551865,5.728679953563166,0.9989283128341304,0.9994000210075694,0.9993604972839829,0.35592442907561206,1.554234036854221,0.0036424440256803453,0.021075893164267015,-0.08398575966251681,0.34590157312237707,0.35657495619756696,1.0007708158673942,-0.03493401177880173,1.0006343014714714,1.0004333945282882,-0.2163312127303243,0.9999527135877834,0.9983437465371607,0.6119100208793498,1.0002570461845617,1.000089199119914,266.0,15.872432038563709,0.037759395780250136,7.879101630258993,10.580410722238444,8.826594205446149,0.9980931028494655,0.9989148468642757,0.9987300748823825,1.1386324793974512,3.4702108880905973,0.011232336613964496,1.960238772375486,5.22522843238211,0.14415305855954008,5.582681104952227,0.9843741240158694,3.1540883097679284,0.9960835723790546,0.995660973544602,6.294515201696669,1.0112247335467979,1.0001028109887575,0.12762249815574478,1.0004662932082922,1.00602407831858
1,20261202,full_inverse_joint,Full-inverse geometry + loss,0.0,1.0,50.0,6033.731809484177,1.0,50.0,6033.731809484177,5.772743700013962,2560,0.003,0.035225085107400925,0.02943457643080963,1489.0,14.987894527170289,0.03526817170080002,7.697879994062072,10.22274854296567,7.802245714016782,0.9988372494761425,0.9991292051051731,0.9991012811614118,0.6580490656341472,2.4683554992764893,0.007141627404232803,-0.07716674077059298,-0.3087792416838237,0.5132132139210389,0.6038933092187354,1.0021602599986585,-0.19205914818416403,1.0017967933553755,1.0010079417979663,-0.5085050240946032,0.9999899578353628,0.9994776770033206,0.5867268439894247,1.001020772524491,1.000576569245903,1489.0,12.109317096772799,0.02659031311906077,6.135348026943882,8.120693836194812,6.561051497836108,0.9986008884323854,0.9992562789623929,0.9991634878652068,0.4792878124873059,1.7130072255339832,0.005365179346339563,0.012567083916025238,-0.27986894994519956,0.5054142883152439,0.577865177679695,1.002753972464425,-0.18754521588608952,1.0020210872173176,1.0004982002418057,-0.43200408875435414,0.999538301163612,0.999403004251139,0.6012969029241049,1.0012831191587108,1.0001930506413663,266.0,16.89357546881473,0.04018862394374585,8.604672226253967,11.356796921565644,9.076104433157969,0.9976651466298535,0.9987032747932402,0.9986604329020081,1.1707095666240306,3.4368224081098635,0.01276006740471321,1.9445031167053617,5.275873924802428,0.29305490971618064,5.630436858841044,0.9852855218718963,3.068719955751604,0.9966780430488297,0.9949941816747242,6.509481361823418,1.0110894650139206,1.000743453056827,0.173518118836256,1.001237650803114,1.0062634575044382
