model_id,model_role,protocol,selector,loss_name,loss_label,subset,region_id,m_lim,n_basis,n_diffusion_modes,regularization_strength,penalty_power,extra_cholesky_jitter,n_octants,octant_nrmse_3d_mean,octant_nrmse_3d_std,worst_octant_nrmse_3d,n,nrmse_radial,nrmse_tangential,nrmse_3d,direction_error_median_deg,direction_error_p90_deg,vector_gain_through_origin,replicate,label_seed
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_global_parent_weighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.1898941868226751,0.0876674891556762,0.3273268352862349,1503,0.06472960677620285,0.30991672088370187,0.25179834631277376,8.134677838475653,26.279437667579256,0.9477260328915732,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_unweighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.16810318163874988,0.0719790448918155,0.2900272011756777,1503,0.05028309015009318,0.24970658569349638,0.20395684182751475,6.1442918054834745,21.04538159942062,0.9593990515815793,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_support,,,3842,3839,1e-06,2.0,0.0,8.0,0.20417987489807285,0.09241217875551337,0.3783853471459428,283,0.11823967085536079,0.30901410670635443,0.26047935633583913,9.995565816673858,30.090825771191298,0.9354162237250783,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_common_strict_support,,,3842,3839,1e-06,2.0,0.0,7.0,0.1594965283011667,0.07965806573673241,0.30650420451885985,32,0.10906029476810165,0.20486077578090972,0.1725308486328167,5.205598663010793,13.00665855463555,0.9646286443406387,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_near_octant_boundary,,,3842,3839,1e-06,2.0,0.0,8.0,0.2022026925445847,0.08485847557703981,0.3647618610105689,88,0.10946622411809262,0.2820370262439282,0.2368262381334056,8.158912870816849,18.486766385597036,0.9615504752776876,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_far_from_octant_boundary,,,3842,3839,1e-06,2.0,0.0,7.0,0.21162330117164288,0.09898536019044447,0.38008868956800024,118,0.1035337814204297,0.32891615207545327,0.26896987642497266,12.890054526208228,33.41626107923785,0.9216443152713912,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_0,0.0,10.95592439771875,3842,3839,1e-06,2.0,0.0,,,,,66,0.014312208337270262,0.15133622715431885,0.10011712014463861,4.928305454724005,8.17366815996196,0.9910642697199302,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_0,0.0,10.95592439771875,3842,3839,1e-06,2.0,0.0,,,,,8,0.07210815489841323,0.16518713631330664,0.1264877746033466,5.205598663010793,8.221108353969177,0.9885679791609345,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_1,1.0,11.25592439771875,3842,3839,1e-06,2.0,0.0,,,,,76,0.018839675790930297,0.09716756712400823,0.06875775708438721,2.824819647995587,4.683715536862137,0.9872259895759119,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_1,1.0,11.25592439771875,3842,3839,1e-06,2.0,0.0,,,,,7,0.037298411634748084,0.07283235885742861,0.05989357006627392,2.373248075975027,3.3135564280716694,0.9800814111922362,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_2,2.0,11.55592439771875,3842,3839,1e-06,2.0,0.0,,,,,89,0.1261486031797403,0.20105878365682361,0.18815603688767532,7.6579537933929,13.542827850968981,0.9504049907199915,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_2,2.0,11.55592439771875,3842,3839,1e-06,2.0,0.0,,,,,12,0.12536915857725403,0.22032292034135934,0.20670709172442525,7.930779745472958,15.353410156591131,0.9417548015146062,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_3,3.0,11.85592439771875,3842,3839,1e-06,2.0,0.0,,,,,118,0.06782169338050953,0.14828125130222497,0.13403468754814923,4.153605926234477,9.93286429660957,0.9615492418062376,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_3,3.0,11.85592439771875,3842,3839,1e-06,2.0,0.0,,,,,24,0.1631560521542491,0.1705732206906169,0.16949319217412037,6.079748039999642,13.21461618727488,0.9563180917187044,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_4,4.0,12.15592439771875,3842,3839,1e-06,2.0,0.0,,,,,100,0.14822709793997865,0.30304363257207445,0.2797397546631498,8.1955758214025,23.432278096597607,0.9957790105182311,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_4,4.0,12.15592439771875,3842,3839,1e-06,2.0,0.0,,,,,18,0.10623034801567993,0.23091179875248133,0.21986588842220928,5.847880488290213,12.339153190334093,1.0959773142843252,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_5,5.0,12.45592439771875,3842,3839,1e-06,2.0,0.0,,,,,183,0.04264997393537894,0.19408987177577594,0.15201640704558236,5.871530733377213,16.663754342937104,0.9845406339767853,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_5,5.0,12.45592439771875,3842,3839,1e-06,2.0,0.0,,,,,37,0.06794676605748463,0.21454789838857885,0.17466486234721754,5.323419817789935,15.484653321473605,1.0077484464250448,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_6,6.0,12.75592439771875,3842,3839,1e-06,2.0,0.0,,,,,332,0.0876867855645181,0.4242100175028298,0.3502921062637521,13.54951626227639,35.412254278411076,0.8823257825479195,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_6,6.0,12.75592439771875,3842,3839,1e-06,2.0,0.0,,,,,73,0.17503242504078081,0.4345104201710055,0.3783853471459428,13.835475001737379,35.591830773135264,0.8592727405781481,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,observed_test_octant_7,7.0,13.05592439771875,3842,3839,1e-06,2.0,0.0,,,,,539,0.05030313318158092,0.3799580790871197,0.28625771485178336,10.990227872989093,30.41083329322343,0.9369467550788775,2,20261213
selector::fixed_global_practical_policy,selector,selector,fixed_global_practical_policy,unweighted,Unweighted,query_region_primary_octant_7,7.0,13.05592439771875,3842,3839,1e-06,2.0,0.0,,,,,104,0.12132613070032001,0.37791610009098203,0.29794127270104703,13.947921226702473,32.46681056925013,0.8934783777336304,2,20261213
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_parent_weighted,,,2818,2815,1e-06,2.0,0.0,8.0,0.21149769484303937,0.08438273557225087,0.37803243646334495,1503,0.06709970291532913,0.32072753636183876,0.2596574259856627,8.895799123650065,28.693945201321718,0.9509641129863524,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_global_parent_weighted,,,2818,2815,1e-06,2.0,0.0,8.0,0.20733770545729613,0.07564170807324626,0.35247384516183705,1503,0.06802053079907043,0.3197359573351797,0.26218084264663905,9.17905310305403,27.799749964171532,0.9505719708838865,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_unweighted,,,2818,2815,1e-06,2.0,0.0,8.0,0.1768770979419802,0.06962160710242485,0.31109174959954206,1503,0.05298053956765329,0.25631971731919834,0.21042504353628277,6.77283904677744,21.270537431893775,0.9584562292947715,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_support,,,2818,2815,1e-06,2.0,0.0,8.0,0.22865599438016018,0.11376082201419849,0.48158803516607596,283,0.12240819706731614,0.34698512130729686,0.2909499069140057,10.078642429261606,34.68567793512117,0.9300078493787285,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_common_strict_support,,,2818,2815,1e-06,2.0,0.0,7.0,0.14480511378301028,0.0393709807014239,0.1899427652464937,32,0.07075179217415316,0.17444212494420072,0.1418285956331003,4.913287693709178,13.591571785254855,0.9758877366275478,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_near_octant_boundary,,,2818,2815,1e-06,2.0,0.0,8.0,0.21123811786831315,0.08257155356955673,0.39114964514532374,88,0.09888652783422343,0.2974763809669587,0.24730957263554684,8.51584295942683,21.231930628933185,0.9539094521619343,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_far_from_octant_boundary,,,2818,2815,1e-06,2.0,0.0,7.0,0.23283992791111505,0.12064320462290085,0.464605292338891,118,0.11541412838564692,0.3736200291705798,0.3052188684017976,15.40173907809559,36.720628996038755,0.9181111620946466,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_0,0.0,10.95592439771875,2818,2815,1e-06,2.0,0.0,,,,,66,0.0411543153242603,0.20048837740230788,0.13777314933536441,6.729144471383965,11.583651019541383,0.9958016294575597,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_0,0.0,10.95592439771875,2818,2815,1e-06,2.0,0.0,,,,,8,0.07019168071365744,0.19515367611631892,0.14539452175937775,5.649890104268578,9.412243508637397,0.9809211063474367,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_1,1.0,11.25592439771875,2818,2815,1e-06,2.0,0.0,,,,,76,0.026943771094816365,0.14051845690294432,0.0991321650133554,3.4546021751626927,8.980404228361415,0.9714565322760279,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_1,1.0,11.25592439771875,2818,2815,1e-06,2.0,0.0,,,,,7,0.062209017981026585,0.08659350312517079,0.07685147056615363,3.317252906224444,4.613115524051719,0.9911968269991782,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_2,2.0,11.55592439771875,2818,2815,1e-06,2.0,0.0,,,,,89,0.07852605840031608,0.1997189889530056,0.1841145295766008,8.112662551310786,14.855121705813444,0.9403739596791635,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_2,2.0,11.55592439771875,2818,2815,1e-06,2.0,0.0,,,,,12,0.15137133020930663,0.25087387735751904,0.2363218853935371,8.51584295942683,17.89513644833219,0.9137192037398699,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_3,3.0,11.85592439771875,2818,2815,1e-06,2.0,0.0,,,,,118,0.08331216210639515,0.176628970580386,0.16125722813298177,4.625949557116818,13.790267346221516,0.9568680966777672,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_3,3.0,11.85592439771875,2818,2815,1e-06,2.0,0.0,,,,,24,0.1656726493652778,0.18213094153423215,0.1797841275015782,7.600066293281975,15.605275845828785,0.9679660103492689,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_4,4.0,12.15592439771875,2818,2815,1e-06,2.0,0.0,,,,,100,0.13689785893298123,0.2699012214896691,0.2504930980146475,8.321967938322489,18.097295767747845,1.0351510453465458,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_4,4.0,12.15592439771875,2818,2815,1e-06,2.0,0.0,,,,,18,0.151136972225045,0.19826289067381123,0.19328150026440352,4.237258381640833,10.289409803851703,1.096624665947292,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_5,5.0,12.45592439771875,2818,2815,1e-06,2.0,0.0,,,,,183,0.053463139083331876,0.24116722241056623,0.19220983031754107,6.691863002873262,16.519778767163196,0.9816249519759634,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_5,5.0,12.45592439771875,2818,2815,1e-06,2.0,0.0,,,,,37,0.09108545280330278,0.2592264528733844,0.21241594031662764,6.91635026307338,18.286240751338187,0.9927966705154107,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_6,6.0,12.75592439771875,2818,2815,1e-06,2.0,0.0,,,,,332,0.1005240945334125,0.445278321074057,0.37803243646334495,12.445731406651658,42.391083780155554,0.886785786758293,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_6,6.0,12.75592439771875,2818,2815,1e-06,2.0,0.0,,,,,73,0.21054019295175838,0.5549601887777722,0.48158803516607596,14.005252722782942,44.878207573536585,0.8363818435309042,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,observed_test_octant_7,7.0,13.05592439771875,2818,2815,1e-06,2.0,0.0,,,,,539,0.05853546629491825,0.37927954512958617,0.2889691218904792,11.65831933157252,29.99687167416884,0.942867941664816,3,20261223
selector::raw_operational_radial_validation,selector,selector,raw_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_7,7.0,13.05592439771875,2818,2815,1e-06,2.0,0.0,,,,,104,0.10463198227287342,0.38919624127204777,0.3036104740735277,15.343442618742078,32.5089488208308,0.8936364801157458,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_parent_weighted,,,2562,2559,1e-06,2.0,0.0,8.0,0.20706153246634826,0.08054793087661181,0.3548504132170183,1503,0.06935729361744737,0.3154004928405588,0.25566652856359245,8.790798692736871,28.734156230654165,0.9476735660091627,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_global_parent_weighted,,,2562,2559,1e-06,2.0,0.0,8.0,0.20324885428706113,0.07235094665313074,0.33104285066217987,1503,0.07031717456173234,0.3148522374713843,0.2584804017986188,8.838953503549188,28.64053205998234,0.9474707149147895,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_unweighted,,,2562,2559,1e-06,2.0,0.0,8.0,0.17541830769167943,0.06531829110109783,0.2907904336050544,1503,0.05431448586553799,0.25218485678607355,0.20722207566780718,6.668049876824751,22.144450003520618,0.9565477920372569,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_support,,,2562,2559,1e-06,2.0,0.0,8.0,0.2163035917798099,0.09730390480459036,0.4196897069760435,283,0.11235068978962566,0.32751894568940737,0.27417811868429737,9.773592354181165,34.611701116056935,0.9268711322433048,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_common_strict_support,,,2562,2559,1e-06,2.0,0.0,7.0,0.14922994127702452,0.04913636917820071,0.23856286323885592,32,0.06570695068528175,0.1774912502990367,0.1430866590228252,5.400628677745049,12.051992840801198,0.9679341290926219,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_near_octant_boundary,,,2562,2559,1e-06,2.0,0.0,8.0,0.1953125341111096,0.07052997052265829,0.3295429842124553,88,0.09924914527439582,0.27555309350737117,0.23018725727599895,7.34036677491984,17.690364222129055,0.9554965837977717,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_far_from_octant_boundary,,,2562,2559,1e-06,2.0,0.0,7.0,0.22775236229173818,0.1211132871644218,0.46067833549206816,118,0.11362591377160061,0.3602124325119471,0.2945964216157969,15.712672794517678,36.240719567514724,0.9082865684605073,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_0,0.0,10.95592439771875,2562,2559,1e-06,2.0,0.0,,,,,66,0.03278882240441756,0.1974114527041559,0.1345023702219744,6.6064852509036704,11.289973092362606,0.9831630110595717,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_0,0.0,10.95592439771875,2562,2559,1e-06,2.0,0.0,,,,,8,0.07132793795270959,0.19896869686275526,0.1481786930117727,5.400628677745049,9.752711725743307,0.9684149690405436,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_1,1.0,11.25592439771875,2562,2559,1e-06,2.0,0.0,,,,,76,0.025427856999232917,0.13708680985418809,0.09659153934458546,3.581247796963041,8.859960619205928,0.9725414597040292,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_1,1.0,11.25592439771875,2562,2559,1e-06,2.0,0.0,,,,,7,0.06282340576431501,0.09095813790182375,0.07984194183359392,2.20842471349447,4.7754267742886,1.0033526683406997,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_2,2.0,11.55592439771875,2562,2559,1e-06,2.0,0.0,,,,,89,0.06687025328209849,0.20200107439839693,0.18534043114191928,8.865874100147416,14.95318769361431,0.944593160684922,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_2,2.0,11.55592439771875,2562,2559,1e-06,2.0,0.0,,,,,12,0.11003010670399785,0.24016658168657626,0.22272722020061292,10.359460142958708,15.621941015504152,0.9309237929335243,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_3,3.0,11.85592439771875,2562,2559,1e-06,2.0,0.0,,,,,118,0.07917610798456526,0.1673876137538633,0.15284482282250444,4.655576946387596,13.456390682358734,0.9497809835469135,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_3,3.0,11.85592439771875,2562,2559,1e-06,2.0,0.0,,,,,24,0.16147793171717892,0.16287868999384736,0.16267161179601006,5.900225601259939,14.188363444569944,0.9624177254646902,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_4,4.0,12.15592439771875,2562,2559,1e-06,2.0,0.0,,,,,100,0.14327719750635767,0.2696157023687992,0.2509086391107163,7.792079813719852,17.97753268497549,1.0386581544812186,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_4,4.0,12.15592439771875,2562,2559,1e-06,2.0,0.0,,,,,18,0.14842229841192164,0.19018539499986167,0.18572935400165178,5.33884040164516,8.446277889959669,1.080449393924433,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_5,5.0,12.45592439771875,2562,2559,1e-06,2.0,0.0,,,,,183,0.05678573522607508,0.23881673433642914,0.19076107504385836,7.200096998154866,16.405155471950717,0.979580588709724,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_5,5.0,12.45592439771875,2562,2559,1e-06,2.0,0.0,,,,,37,0.09989653655355975,0.2544447337033382,0.2102752817896098,7.219904377988783,18.51286821765912,1.0024658099910002,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_6,6.0,12.75592439771875,2562,2559,1e-06,2.0,0.0,,,,,332,0.11123334273673169,0.4162389369361873,0.3548504132170183,12.219797352904033,37.903895705159826,0.8795768661554673,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_6,6.0,12.75592439771875,2562,2559,1e-06,2.0,0.0,,,,,73,0.1733486029422662,0.4851441388667915,0.4196897069760435,12.945443291315046,50.89803135825878,0.8336378613216167,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,observed_test_octant_7,7.0,13.05592439771875,2562,2559,1e-06,2.0,0.0,,,,,539,0.060661920391119444,0.3813322431375082,0.2906929688282095,11.506209281890854,32.01178124848896,0.9400810617156726,3,20261223
selector::raw_hidden_3d_validation_diagnostic,selector,selector,raw_hidden_3d_validation_diagnostic,unweighted,Unweighted,query_region_primary_octant_7,7.0,13.05592439771875,2562,2559,1e-06,2.0,0.0,,,,,104,0.09839348127783512,0.3872931447406946,0.30131492462918474,13.307174077620388,35.609164530159404,0.8839411352426477,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_parent_weighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.19823024739002282,0.08303687370862003,0.34413723576604366,1503,0.057828445528847326,0.309970611741147,0.2503296094695712,8.795630814365996,27.65274587744632,0.9515979637201968,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_global_parent_weighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.19626892778606142,0.07723046925519146,0.3293915560663874,1503,0.05919286571139784,0.3130675681633798,0.2560891550562897,9.330950027517815,27.674081233334697,0.9505738052827947,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_unweighted,,,3842,3839,1e-06,2.0,0.0,8.0,0.1674105631922733,0.07082702505690633,0.29263894707088217,1503,0.04648316198900447,0.24917456551364534,0.20414928920382283,6.505505643652004,21.431833372103632,0.9588946548564213,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_support,,,3842,3839,1e-06,2.0,0.0,8.0,0.2108389730046582,0.09592768408652538,0.3732577058458524,283,0.1287383433915183,0.3190422261737795,0.2699837689497122,10.044681224947993,30.438523935476415,0.9343601915179263,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_common_strict_support,,,3842,3839,1e-06,2.0,0.0,7.0,0.15953902103549447,0.08182774216639035,0.2734687978961667,32,0.08431674143582475,0.2048612874218047,0.16681065217177607,4.2437482919944856,16.108673233426327,0.9722006765618416,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_near_octant_boundary,,,3842,3839,1e-06,2.0,0.0,8.0,0.20845515037171702,0.08229722116732834,0.3360918306774333,88,0.10941581014152342,0.28795914068825174,0.24142572769401857,8.034927911042068,18.887466462609822,0.9651154652696312,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_far_from_octant_boundary,,,3842,3839,1e-06,2.0,0.0,7.0,0.22534977930626823,0.1146036424845935,0.39489730574065457,118,0.12119361180193614,0.3512114386680088,0.2887762796358965,12.992660906475042,37.535003566516444,0.9185990257151161,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_0,0.0,10.95592439771875,3842,3839,1e-06,2.0,0.0,,,,,66,0.05110248244810422,0.18806494115345157,0.1316042638370551,6.323602245020876,10.099223805001897,0.9888168991324429,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_0,0.0,10.95592439771875,3842,3839,1e-06,2.0,0.0,,,,,8,0.06724615820574253,0.15182815959768936,0.11654266043152545,4.754341145930657,7.406282904929284,0.9876139650415099,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_1,1.0,11.25592439771875,3842,3839,1e-06,2.0,0.0,,,,,76,0.023178153892454825,0.1138919812694634,0.08054336839202464,2.5444098188606716,7.771253907521163,0.9748715985819069,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_1,1.0,11.25592439771875,3842,3839,1e-06,2.0,0.0,,,,,7,0.044121829850443994,0.07384580320128148,0.0625656170993901,1.9607132056483159,3.6879715391273598,0.9852409101325048,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_2,2.0,11.55592439771875,3842,3839,1e-06,2.0,0.0,,,,,89,0.0512347430738262,0.17495538607271396,0.16012138202768686,7.515201984588749,13.381156811404527,0.9523149395338708,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_2,2.0,11.55592439771875,3842,3839,1e-06,2.0,0.0,,,,,12,0.2167829084115497,0.2713697615730917,0.2625290826329383,10.94901908637957,19.718777931187354,0.9532288676560362,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_3,3.0,11.85592439771875,3842,3839,1e-06,2.0,0.0,,,,,118,0.07028989098219982,0.16777321986337387,0.15224557317397386,4.1544999542775365,14.17664729449101,0.9583854344486249,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_3,3.0,11.85592439771875,3842,3839,1e-06,2.0,0.0,,,,,24,0.17564497627417325,0.17240553795271762,0.17289003094894242,5.918371905266324,15.019978491651578,0.9734466427050369,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_4,4.0,12.15592439771875,3842,3839,1e-06,2.0,0.0,,,,,100,0.12598495779769753,0.2756522621067794,0.25448594520430934,8.77324020359625,16.841597429710948,1.0436271369508003,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,query_region_primary_octant_4,4.0,12.15592439771875,3842,3839,1e-06,2.0,0.0,,,,,18,0.11286218668672789,0.2162154326802241,0.20668902339861922,6.1334782280418985,8.880471032934702,1.0934299579701472,3,20261223
selector::practical_operational_radial_validation,selector,selector,practical_operational_radial_validation,unweighted,Unweighted,observed_test_octant_5,5.0,12.45592439771875,3842,3839,1e-06,2.0,0.0,,,,,183,0.0518378201880895,0.21738392767920353,0.17365803129850704,6.353515813355712,14.039365608367982,0.9923536609619713,3,20261223
