loss_name,loss_label,n_basis,n_diffusion_modes,n_seeds,weighted_validation_nrmse_radial_mean,weighted_validation_nrmse_radial_std,weighted_validation_nrmse_radial_sem,unweighted_validation_nrmse_radial_mean,unweighted_validation_nrmse_radial_std,unweighted_validation_nrmse_radial_sem,weighted_validation_nrmse_tangential_mean,weighted_validation_nrmse_tangential_std,weighted_validation_nrmse_tangential_sem,weighted_validation_nrmse_3d_mean,weighted_validation_nrmse_3d_std,weighted_validation_nrmse_3d_sem
octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",67,64,10,0.6614082490307466,0.012731548895480508,0.004026069265151941,0.6643638573857641,0.020391310596537312,0.006448298596098468,0.9377374614687379,0.016636336445952322,0.005260871509008004,0.8460616139494535,0.012726319825629858,0.004024415688074724
octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",131,128,10,0.5496991288223156,0.013886060553244062,0.004391157907526906,0.5649881215698084,0.02486421931641503,0.007862756528182633,0.9306836975138468,0.016370282693710103,0.00517673792529605,0.8108568318140025,0.011769539459214991,0.0037218551702345795
octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",259,256,10,0.37913284323834034,0.011178670119422173,0.0035350058789040528,0.3822486234362511,0.014033318462054458,0.004437724947058329,0.7393536041570643,0.01266448577721242,0.004004862045079901,0.6305161909001714,0.009118825316302108,0.0028836257584720013
octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",387,384,10,0.2671714794115191,0.01055290845546636,0.0033371226658523265,0.258652543579864,0.008406339520130325,0.00265831796682987,0.6344918240838366,0.005966318327059253,0.0018867155159112653,0.5291478117521493,0.006073146760836199,0.0019204976328716268
octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",514,511,10,0.2100088397460643,0.011524487357646477,0.0036443628915978367,0.20294455262922786,0.01100717250444558,0.0034807735712427887,0.5419883883413465,0.011113725542615534,0.00351446860046558,0.4487802682360001,0.009655095095792291,0.003053209152822524
octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",643,640,10,0.18123847909810303,0.008351630405478939,0.002641017425722903,0.17331011117617456,0.010922534774233437,0.003454008770897067,0.5257925424212715,0.007084936634811249,0.0022404536843972146,0.43155222961976014,0.0050229971605527815,0.0015884111707905263
octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",771,768,10,0.15310255099597206,0.007445357274886761,0.0023544286982346524,0.14633403391239425,0.00889911925423941,0.002814148601285557,0.47828097503679645,0.013243519368855646,0.004187968544213944,0.3908028380733348,0.010485890855991279,0.0033159298400865104
octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",899,896,10,0.13016515329622816,0.005909024236802281,0.0018685975337433358,0.1196611252595809,0.008026668081982763,0.0025382553161240663,0.43320961482252984,0.007689705006439313,0.002431698235514798,0.3527726725914052,0.007099570252641644,0.0022450812406724645
octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",1027,1024,10,0.11839427890246239,0.005877040326209078,0.0018584833331479651,0.10746649413732039,0.007964890766968002,0.00251871961380643,0.40487836723490245,0.009172794352059498,0.0029006922660836433,0.3292817707760693,0.008034294292356818,0.002540666935593828
octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",1283,1280,10,0.10161598526101998,0.004981890957664706,0.0015754122480817953,0.08890947799212515,0.0044986880893857625,0.0014226100845130165,0.36669373750002204,0.007764298585203405,0.002455286796286568,0.2974611854156183,0.005515571282463545,0.0017441767849600725
