protocol,loss_name,loss_label,octant_subset,region_id,m_lim,n_seeds,nrmse_3d_mean,nrmse_3d_std
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,6,12.75592439771875,10,0.36560921917798994,0.018810319373491625
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,6,12.75592439771875,10,0.39959560592529253,0.016106324555709574
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,7,13.05592439771875,10,0.3132197366340062,0.0185555901577493
matched_unweighted_practical,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,7,13.05592439771875,10,0.33347749035497076,0.011767444811058946
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,0,10.95592439771875,10,0.13512190693329856,0.022182531648369433
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,0,10.95592439771875,10,0.17801232232482017,0.02949135691858329
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,1,11.25592439771875,10,0.12497255162622864,0.012527454941475695
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,1,11.25592439771875,10,0.09105119369162692,0.008726514969580153
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,2,11.55592439771875,10,0.2117207358739143,0.021332851391592328
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,2,11.55592439771875,10,0.2851445949196582,0.03975651871868892
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,3,11.85592439771875,10,0.18340311213441685,0.02952898684071435
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,3,11.85592439771875,10,0.21695105059025868,0.02417222051270584
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,4,12.15592439771875,10,0.26369648214725855,0.012510344526778207
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,4,12.15592439771875,10,0.20763042225150924,0.015099826645884265
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,5,12.45592439771875,10,0.17791606670212795,0.017918648470550948
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,5,12.45592439771875,10,0.2068292014088413,0.010322387600740616
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,6,12.75592439771875,10,0.3627826641959227,0.02306723314542562
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,6,12.75592439771875,10,0.4049537307337882,0.04063911399457289
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",observed_test_octant,7,13.05592439771875,10,0.3145946266595193,0.019493052768597884
matched_raw_operational_structure,global_g0p75_cap20,"Global radial ($\gamma=0.75$, cap 20)",query_region_primary_octant,7,13.05592439771875,10,0.3244322099448307,0.009780673823377016
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,0,10.95592439771875,10,0.13424441427006034,0.015200199239134328
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,0,10.95592439771875,10,0.15807442924961376,0.016005872889314866
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,1,11.25592439771875,10,0.10813218583559914,0.013524222628997336
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,1,11.25592439771875,10,0.08061780226731212,0.010970924664225412
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",observed_test_octant,2,11.55592439771875,10,0.19768287881026822,0.019670432462409553
retuned_practical,octant_g1p00_cap20,"Octant-aware ($\gamma=1$, cap 20)",query_region_primary_octant,2,11.55592439771875,10,0.24885944771562868,0.029322566869918007
