protocol,subset,comparison,model_a,model_b,label_seed,delta_nrmse_radial,delta_nrmse_tangential,delta_nrmse_3d,delta_direction_error_median_deg,delta_octant_nrmse_3d_mean,delta_octant_nrmse_3d_std,delta_worst_octant_nrmse_3d
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,global_minus_unweighted,global_g0p75_cap20,unweighted,20270113,0.0039190426016822155,0.014371441899502513,0.011665892007578949,1.0153261609329824,0.014338171815469647,-0.006473575185556718,-0.004718128282060141
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,global_minus_unweighted,global_g0p75_cap20,unweighted,20270123,0.002823536226903678,0.01328197821587318,0.010653261699236138,0.8168795160968028,0.011779634381429899,1.2618504007688713e-05,-0.0006629879535988148
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,global_minus_unweighted,global_g0p75_cap20,unweighted,20270203,0.003995684025222573,0.018433586220499787,0.014803398576215487,0.17197248093261486,0.01869578989694326,-0.0005879265747664314,-0.0022247679928003583
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,global_minus_unweighted,global_g0p75_cap20,unweighted,20270213,0.0006109461957707063,0.013432860127660207,0.010480488192333215,0.39819236120915136,0.008275494305505449,-0.0054134301883747155,-0.0001463030314681757
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,global_minus_unweighted,global_g0p75_cap20,unweighted,20270223,0.0052232466795409105,0.010382547074163972,0.008775012161623685,0.8145343714429174,0.013422739279761786,0.003928244140181433,0.03964929231836489
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,global_minus_unweighted,global_g0p75_cap20,unweighted,20270303,0.004732430436925339,0.009257511589813638,0.007824004150620456,1.1848650688969595,0.010717548288430495,0.0002622901451935916,0.03287686188100902
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20261203,0.0009190506304442014,0.009538162680821971,0.007521314095244758,1.0096625414618075,0.01004091304571264,-0.0057162208673641884,-0.003984078431187421
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20261213,0.0017482029197463528,0.010200794570195904,0.008144531625826124,0.14936256520997127,0.008788509949114787,-0.005863205778790848,-0.012712981898797882
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20261223,0.0009016410867350722,0.01203249997256256,0.009442548511502113,-0.6519603156709515,0.003497710980165908,-0.00012502889767923575,-0.007331167351111834
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270103,-0.00020017090965977757,0.018316430369635706,0.014191115192895731,0.5175687280201213,0.014841924615568963,-0.0023207447030687695,0.00553566842001052
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270113,0.0020872677679138057,0.010160912608375594,0.008150838553923512,0.5457574614704974,0.008367831168150403,-0.006332843763757687,-0.008411662562041955
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270123,0.001331177278729112,0.010067527101609908,0.00795254936048645,0.7662167527368204,0.008544678281318968,-0.007971154738766278,-0.024163746955686127
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270203,0.0020187204678834975,0.010794453239075241,0.008620274193063104,0.333537823967216,0.009786068164794326,-0.004542603590096783,-0.009573142277608637
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270213,2.036657015763721e-05,0.009160576775555096,0.00709069590620337,0.5392749884565635,0.0034742600296587267,-0.005079042407255346,-0.005959442689462857
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270223,0.0022361483179466762,0.005920437937352863,0.004895287443780039,0.5004575021435755,0.007913686263657793,-0.00255904278488292,0.009913163707501282
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270303,0.0025342960140501414,0.005354650744660572,0.00449666361770229,0.6699086271842596,0.0073169626151601,-0.0013983620881573705,0.024201752417230993
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20261203,-0.0021183901316680215,-0.00741683701353546,-0.006035748398406093,-0.21821910701787672,-0.007676160196036064,-0.0017734003903391304,-0.006242279038990162
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20261213,-0.0018688872062021522,-0.005082968793518661,-0.004192186781295848,-0.0614651112625797,-0.005507876750729779,-0.00028288724437433577,-0.0018369132739899374
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20261223,-0.0026253864105575397,-0.003110317644285543,-0.0027686908321157833,-0.23975914117681008,-0.009663693431154752,1.8361647607517684e-06,-0.0007751558473901299
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270103,-0.0008991121328949803,-0.005395670595353841,-0.004308938940261853,-0.1380481218750873,-0.00447200830647021,-0.0020686157559368784,-0.008324190097018569
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270113,-0.0018317748337684098,-0.004210529291126919,-0.0035150534536554368,-0.46956869946248503,-0.005970340647319244,0.0001407314217990313,-0.003693534279981814
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270123,-0.0014923589481745658,-0.0032144511142632726,-0.002700712338749689,-0.05066276335998232,-0.0032349561001109306,-0.007983773242773967,-0.023500759002087312
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270203,-0.001976963557339076,-0.007639132981424546,-0.006183124383152383,0.16156534303460113,-0.008909721732148934,-0.003954677015330352,-0.007348374284808279
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270213,-0.0005905796256130691,-0.004272283352105111,-0.0033897922861298446,0.14108262724741216,-0.004801234275846722,0.00033438778111936907,-0.0058131396579946815
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270223,-0.0029870983615942343,-0.00446210913681111,-0.0038797247178436467,-0.31407686929934187,-0.005509053016103993,-0.006487286925064353,-0.02973612861086361
matched_raw_operational_structure,query_region_primary_far_from_octant_boundary,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270303,-0.0021981344228751976,-0.0039028608451530666,-0.003327340532918166,-0.5149564417126999,-0.0034005856732703954,-0.0016606522333509621,-0.00867510946377803
matched_unweighted_practical,observed_test_octant_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20261203,0.0008584773328419865,0.014803115384031895,0.011771365193254335,0.8125223982829706,0.014562816308111626,-0.005376731264871093,0.013372117376668213
matched_unweighted_practical,observed_test_octant_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20261213,0.001286146711514627,0.015484911853848371,0.012199542514690326,0.4972129682971822,0.012558603125056966,-0.004638256345675176,0.0092147334595154
matched_unweighted_practical,observed_test_octant_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20261223,0.0012775243710266282,0.01994764162281698,0.01591007276162193,1.1507826956728646,0.021062421943545268,-0.006855993618465783,0.018193987509617704
matched_unweighted_practical,observed_test_octant_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270103,0.002907801302196554,0.04045602275956084,0.03201911547619718,1.5671981887083977,0.03279731272290071,-0.0006766873814848945,0.029231128622819624
matched_unweighted_practical,observed_test_octant_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270113,0.0012241246224019078,0.016670300939433613,0.01324460784704598,0.5741240012404685,0.012763579666411062,-0.0015160153144689742,0.013339523295744005
matched_unweighted_practical,observed_test_octant_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270123,4.852280984196655e-05,0.026000182229745372,0.020407094272447024,1.2525240352476388,0.022255482354641226,-0.00629848391983763,0.018966457690969052
matched_unweighted_practical,observed_test_octant_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270203,0.0004588196390933469,0.018025447695539487,0.014207757433405521,0.7095241992336643,0.015395897403205988,-0.0045832879974536805,0.013972149750756113
matched_unweighted_practical,observed_test_octant_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270213,0.00026738816424071166,0.013173019953962306,0.010276275828882186,0.6165840075078979,0.011719031791572743,-0.00653197087131363,0.004901391556864865
matched_unweighted_practical,observed_test_octant_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270223,0.0018317422701788905,0.018217832562352376,0.014491236669058716,1.1229453738490474,0.02428335089610703,-0.013816135380100097,0.011656123903477256
matched_unweighted_practical,observed_test_octant_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270303,0.0023660101920658302,0.01829457548385105,0.014311368171647187,0.889058357539124,0.0205280267885245,-0.009379120904284874,0.012541971003312502
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20261203,0.0002858889931348779,0.012711425372058383,0.010068729957787237,0.7355379568683063,0.011631296724214146,-0.004714858782731063,0.009893693875001275
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20261213,0.00040407612513490565,0.012491484378782947,0.009782913588374992,0.4449350359116373,0.009490150587443846,-0.004461844552880928,0.006079793412699208
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20261223,0.0002837476302683106,0.016210418632712276,0.012868315805167063,0.9063410864938284,0.014298534703699572,-0.004124621606372364,0.013261895065194484
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270103,0.0015566858791352597,0.03132128974677306,0.02473261742592142,1.2588503853531066,0.024414340590313333,-0.0015245804219167908,0.021113050752090023
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270113,0.00029239135530853555,0.014370765171834776,0.011353638139323191,0.4779378154564409,0.01018474035139938,-0.002261558487333809,0.010001408808030243
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270123,-0.00019868277053274042,0.020706368362724215,0.01622802350214919,0.8845954576108923,0.017187449336834276,-0.006885636985961036,0.013222114816787922
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270203,8.55955223290003e-05,0.01471589793583511,0.011574962113344023,0.5918765024822683,0.011569252333665736,-0.0045810276831863145,0.008589456104273807
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270213,-9.742059909917389e-06,0.01117368984623901,0.008693991561840586,0.5702327710483512,0.009374797803393453,-0.00523176638058058,0.0031277675598040955
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270223,0.0009050754467697514,0.015280878301237255,0.012098483106371627,0.7751267108968012,0.018319110603176425,-0.010389923253417949,0.00987504599189154
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270303,0.001013203566212692,0.015051397005387768,0.011695215933403225,0.614578449443222,0.014994423836870746,-0.006542899502477134,0.00933926185314543
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20261203,-0.0005725883397071085,-0.0020916900119735127,-0.0017026352354670982,-0.07698444141466432,-0.0029315195838974795,0.0006618724821400301,-0.0034784235016669385
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20261213,-0.0008820705863797212,-0.0029934274750654244,-0.002416628926315334,-0.0522779323855449,-0.00306845253761312,0.00017641179279424823,-0.0031349400468161925
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20261223,-0.0009937767407583176,-0.003737222990104705,-0.0030417569564548663,-0.24444160917903623,-0.006763887239845695,0.0027313720120934193,-0.0049320924444232195
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270103,-0.0013511154230612943,-0.009134733012787777,-0.007286498050275758,-0.3083478033552911,-0.008382972132587374,-0.0008478930404318963,-0.0081180778707296
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270113,-0.0009317332670933723,-0.002299535767598837,-0.0018909697077227894,-0.0961861857840276,-0.002578839315011683,-0.0007455431728648348,-0.0033381144877137614
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270123,-0.00024720558037470697,-0.005293813867021158,-0.0041790707702978325,-0.36792857763674647,-0.00506803301780695,-0.0005871530661234053,-0.00574434287418113
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270203,-0.0003732241167643466,-0.0033095497597043777,-0.0026327953200614984,-0.11764769675139597,-0.003826645069540252,2.2603142673660592e-06,-0.005382693646482306
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270213,-0.00027713022415062905,-0.001999330107723296,-0.0015822842670416004,-0.04635123645954664,-0.0023442339881792895,0.0013002044907330507,-0.0017736239970607692
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270223,-0.0009266668234091391,-0.002936954261115121,-0.002392753562687089,-0.34781866295224617,-0.005964240292930606,0.003426212126682149,-0.0017810779115857156
matched_unweighted_practical,observed_test_octant_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270303,-0.0013528066258531382,-0.0032431784784632822,-0.002616152238243963,-0.27447990809590195,-0.005533602951653754,0.0028362214018077397,-0.0032027091501670713
matched_unweighted_practical,observed_test_global_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20261203,0.000881197404984907,0.018251199244813054,0.014744958055022905,1.0500271638533665,0.016635180893619206,-0.005081253584656539,0.016536549007938217
matched_unweighted_practical,observed_test_global_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20261213,0.0018998582990650686,0.019341136809279902,0.015521594574464281,0.6781286413384784,0.01456523943205093,-0.005121489337084242,0.012101022800758698
matched_unweighted_practical,observed_test_global_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20261223,0.0010098118093728597,0.023459297317943162,0.01892517315125941,1.0029845735934444,0.023384367597310468,-0.006064921809558296,0.021782754391840686
matched_unweighted_practical,observed_test_global_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270103,0.0030736488175830343,0.046199954343164984,0.037090882071775355,2.215995437702304,0.036276950508772804,0.0014290723229241908,0.03380646291395839
matched_unweighted_practical,observed_test_global_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270113,0.0011265972892411658,0.021039028210121158,0.016947193685200534,0.7196168307482811,0.014902659872282564,-0.0007788163834775569,0.01753096936294163
matched_unweighted_practical,observed_test_global_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270123,0.00038315690273527103,0.030588609196839367,0.024445617417151844,1.6613425697818265,0.025084591614016966,-0.0059403224504241126,0.02236442259981075
matched_unweighted_practical,observed_test_global_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270203,0.0004494425888663667,0.02214343063870533,0.01774891626930236,1.122472781145058,0.018578335528541906,-0.005430633177795574,0.017867724195126444
matched_unweighted_practical,observed_test_global_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270213,0.00040241632808332706,0.016748244709204996,0.013286616826465647,0.6483881162591043,0.013661077439433456,-0.006545873231716529,0.006525101318171078
matched_unweighted_practical,observed_test_global_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270223,0.0017596750331923816,0.021750408252930897,0.017512524011416175,1.265591525734278,0.028005594553919322,-0.014672092351812022,0.013625579387601783
matched_unweighted_practical,observed_test_global_parent_weighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270303,0.0022349544335475216,0.021721849195210252,0.01729190661670338,0.9822959410043062,0.02357729754252333,-0.009710583181459412,0.01547809976211989
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20261203,0.0004509046576361003,0.016065480504469265,0.01295204306675779,0.8826305229830655,0.013522520038238256,-0.004647045279252138,0.011911294982207166
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20261213,0.0008194426280904027,0.01626755319831391,0.012985722811585887,0.5877629414840619,0.011473119228178091,-0.004937235803847723,0.008561042859064727
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20261223,0.00031793188688893775,0.020074593047444134,0.01615266314870739,0.767908148861741,0.016214549635524378,-0.0036408866056894112,0.015375501625310761
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270103,0.0017808844212656647,0.03701246615045806,0.029662046028644418,1.7811293234999397,0.02752117111999411,-7.158118581852835e-05,0.024293153743351448
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270113,0.0003961235245772618,0.01899887115789728,0.01525434321436342,0.6300366611672672,0.012434225191409187,-0.0016352581206217909,0.013662703097827189
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270123,0.00023114222896890302,0.02502713582094468,0.019990967401762594,1.3556375227188244,0.019906655531531398,-0.0070780119878372655,0.015147281497427001
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270203,0.0002322560315129174,0.018419241313644585,0.01475205930830431,0.7697079185722355,0.014465739750566364,-0.00591025975347087,0.009697456450776298
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270213,0.00019835728404578312,0.014545052997758878,0.011524923657229125,0.7775018478635634,0.011237026941710415,-0.005488010504551055,0.004054121696955626
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270223,0.0011115638350326362,0.01924828987389593,0.015460398702472733,0.9641909463966272,0.021519123637392862,-0.011232892542295952,0.011472432055411319
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270303,0.0010593299922003127,0.018573984187337134,0.014718294717400271,0.7188235013297621,0.01726134936934018,-0.006674288291199898,0.011593463307352836
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20261203,-0.0004302927473488066,-0.0021857187403437894,-0.0017929149882651152,-0.16739664087030093,-0.00311266085538095,0.0004342083054044016,-0.0046252540257310515
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20261213,-0.001080415670974666,-0.003073583610965991,-0.0025358717628783944,-0.09036569985441645,-0.003092120203872839,0.00018425353323651972,-0.0035399799416939715
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20261223,-0.000691879922483922,-0.0033847042704990282,-0.00277251000255202,-0.23507642473170343,-0.00716981796178609,0.002424035203868885,-0.006407252766529925
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270103,-0.0012927643963173696,-0.009187488192706927,-0.0074288360431309375,-0.43486611420236443,-0.008755779388778695,-0.0015006535087427192,-0.009513309170606943
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270113,-0.000730473764663904,-0.0020401570522238788,-0.001692850470837115,-0.08958016958101389,-0.002468434680873377,-0.000856441737144234,-0.0038682662651144395
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270123,-0.00015201467376636801,-0.005561473375894688,-0.00445465001538925,-0.30570504706300206,-0.005177936082485568,-0.001137689537413153,-0.007217141102383751
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270203,-0.00021718655735344927,-0.003724189325060745,-0.002996856960998051,-0.3527648625728226,-0.004112595777975542,-0.000479626575675296,-0.008170267744350146
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270213,-0.00020405904403754394,-0.0022031917114461175,-0.0017616931692365223,0.12911373160445905,-0.0024240504977230404,0.0010578627271654734,-0.0024709796212154522
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270223,-0.0006481111981597454,-0.0025021183790349677,-0.002052125308943442,-0.30140057933765085,-0.00648647091652646,0.003439199809516069,-0.0021531473321904637
matched_unweighted_practical,observed_test_global_parent_weighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270303,-0.001175624441347209,-0.0031478650078731185,-0.0025736118993031076,-0.26347243967454403,-0.00631594817318315,0.003036294890259514,-0.003884636454767054
matched_unweighted_practical,observed_test_unweighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20261203,0.0028826360344675825,0.03818725753218902,0.03099585488302914,1.6192449354732599,0.034021880663079235,-0.007044209260537615,0.02117696328597779
matched_unweighted_practical,observed_test_unweighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20261213,0.004169555870975797,0.03785439160942802,0.030632218344615603,1.2983645527096623,0.02899524715173757,-0.005123323759185797,0.01680619668708294
matched_unweighted_practical,observed_test_unweighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20261223,0.005430677787961892,0.054758477702149005,0.04450810780685266,1.8412345903633192,0.05225673688466578,-0.005100298395840724,0.02669935543528218
matched_unweighted_practical,observed_test_unweighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270103,0.02686777466686903,0.14286220224710178,0.1166405146354329,2.951423578102963,0.09394955521797824,0.06754254586943463,0.2617003126888485
matched_unweighted_practical,observed_test_unweighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270113,0.0033548233154955392,0.03920344371287435,0.03179302413374374,1.3980827939191371,0.031426230938314675,-0.0014826639409203507,0.022121002824761815
matched_unweighted_practical,observed_test_unweighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270123,0.005265476402939805,0.08707751047478413,0.07023427964360407,1.9514432817266876,0.0658503339075164,0.03284445644912061,0.1543384795193759
matched_unweighted_practical,observed_test_unweighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270203,0.0026705867338731454,0.04514637343975658,0.036518096601447864,1.5722018049106978,0.04165451654144969,-0.006777248436489733,0.023611261730136168
matched_unweighted_practical,observed_test_unweighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270213,0.0019660845953482498,0.03381086476720585,0.026999820039922018,1.0415473719693331,0.027914156504390858,-0.0065873312928392685,0.010938101904226949
matched_unweighted_practical,observed_test_unweighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270223,0.0062986521449599625,0.04737843547619902,0.03853197962856783,1.7425019712656065,0.04844073964995066,-0.015101142828118613,0.01976756163542881
matched_unweighted_practical,observed_test_unweighted,global_minus_unweighted,global_g0p75_cap20,unweighted,20270303,0.005856603866776902,0.04542617555792633,0.036613238548174304,1.8828439949125002,0.044664031087101486,-0.013793325668289724,0.01852315249190195
matched_unweighted_practical,observed_test_unweighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20261203,0.00203097575715859,0.03541989181287489,0.028700720517956496,1.5499048714410648,0.030980114107294676,-0.00817282464113734,0.01832385564530148
matched_unweighted_practical,observed_test_unweighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20261213,0.0027912314831153584,0.033988177748148246,0.027426472072880848,1.051288487180246,0.025256547680066688,-0.005126190809034745,0.01286097131084879
matched_unweighted_practical,observed_test_unweighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20261223,0.0034343542841772587,0.04589829100607282,0.03722512483271706,1.2882402459971232,0.0406629924021735,-0.003729493802421352,0.01938243823859087
matched_unweighted_practical,observed_test_unweighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270103,0.02064738601135148,0.11197687489940517,0.09139212081440506,2.3785066375546684,0.07440125978752701,0.048209549861092674,0.18331410944717197
matched_unweighted_practical,observed_test_unweighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270113,0.002591493671219719,0.03748333969993786,0.03035225494476196,1.375418365465018,0.029589632406822858,-0.003915955535041898,0.017690131138433207
matched_unweighted_practical,observed_test_unweighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270123,0.0037539059414143233,0.07242431541247613,0.05835993417771829,1.6304159551568365,0.05592862210538985,0.02113094557785823,0.1095378998311809
matched_unweighted_practical,observed_test_unweighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270203,0.0019279927163315808,0.03915625325761268,0.03164402285649237,1.4064456545195192,0.03488312608785751,-0.007840327697222621,0.014428887504680354
matched_unweighted_practical,observed_test_unweighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270213,0.0014818718414547627,0.03200566282201023,0.025527051787157695,1.0706199066358408,0.025331782039237832,-0.006119033943189939,0.0074256892278987685
matched_unweighted_practical,observed_test_unweighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270223,0.004893204512773142,0.042412874324098904,0.03443452809427491,1.4321228783601194,0.040821193516472565,-0.012682165796555733,0.017322619382863558
matched_unweighted_practical,observed_test_unweighted,octant_minus_unweighted,octant_g1p00_cap20,unweighted,20270303,0.003597046405514323,0.040580552470312725,0.03258649400210925,1.4003267836213507,0.036331063368180705,-0.009763961572768966,0.01434853286951665
matched_unweighted_practical,observed_test_unweighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20261203,-0.0008516602773089924,-0.00276736571931413,-0.002295134365072643,-0.06934006403219506,-0.0030417665557845586,-0.0011286153805997248,-0.002853107640676311
matched_unweighted_practical,observed_test_unweighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20261213,-0.0013783243878604384,-0.003866213861279777,-0.003205746271734755,-0.2470760655294164,-0.003738699471670881,-2.8670498489480334e-06,-0.003945225376234152
matched_unweighted_practical,observed_test_unweighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20261223,-0.0019963235037846333,-0.008860186696076189,-0.007282982974135599,-0.552994344366196,-0.011593744482492285,0.0013708045934193724,-0.007316917196691308
matched_unweighted_practical,observed_test_unweighted,octant_minus_global,octant_g1p00_cap20,global_g0p75_cap20,20270103,-0.00622038865551755,-0.03088532734769661,-0.025248393821027837,-0.5729169405482946,-0.019548295430451224,-0.019332996008341957,-0.07838620324167656
