protocol,subset,comparison,model_a,model_b,label_seed,delta_nrmse_radial,delta_nrmse_tangential,delta_nrmse_3d,delta_direction_error_median_deg
retuned_practical,observed_test_parent_weighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270222,0.002988646904699091,0.053040724142349116,0.043376871378691756,1.739201605498116
retuned_practical,observed_test_parent_weighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270302,0.0035668282194961515,0.06720288490242954,0.05527517728824319,1.5673120571328703
retuned_practical,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261202,0.012207554915615947,0.08039908827093517,0.0657410991319568,2.3616931421305187
retuned_practical,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261212,0.009157963068831237,0.06448892594556002,0.05251788763011356,1.693652309490135
retuned_practical,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261222,0.01571732907022371,0.062013207095172246,0.05064729306941687,2.2154192839735183
retuned_practical,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270102,0.020164855510129073,0.11808595637923089,0.095748491610259,2.6814729352973643
retuned_practical,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270112,0.007339151684726361,0.06767182201857777,0.05514631697011066,1.8671941031522996
retuned_practical,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270122,0.09941010079048078,0.30807348834220877,0.25813855882500025,6.565556367206993
retuned_practical,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270202,0.02347323549656319,0.07160666274781055,0.05905596698524754,2.5139541742305322
retuned_practical,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270212,0.022112152077786787,0.11110986354072405,0.0904413124538449,2.112100664209777
retuned_practical,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270222,0.008402945979194255,0.06637101434455536,0.05410054098316597,1.9156773112758891
retuned_practical,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270302,0.014514739334759975,0.09191650941313476,0.07547800896887366,1.9356728138910722
retuned_practical,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261202,0.025162829082402867,0.16011013415780362,0.13099331089671767,3.9029679917297093
retuned_practical,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261212,0.01451449748020403,0.12009983975934693,0.09762723810940799,2.9247934590819664
retuned_practical,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261222,0.03282288363422787,0.13182728016895753,0.1076257694941602,3.6361899795571597
retuned_practical,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270102,0.03683960283976383,0.21531202437596228,0.17458902085129863,4.283580468716192
retuned_practical,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270112,0.014353492355544624,0.12897261426209464,0.1051586240418696,3.311501934398393
retuned_practical,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270122,0.13274772169553345,0.42272422855801634,0.35377393364119536,8.95216478735534
retuned_practical,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270202,0.04476861861147496,0.14946244050721477,0.12293573110003056,4.363894197703692
retuned_practical,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270212,0.04085787362052175,0.20632331881480376,0.16792598842051487,3.555466881136386
retuned_practical,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270222,0.015186928900667744,0.12953282464505542,0.10552025930483924,3.267251227541994
retuned_practical,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270302,0.02756222631091499,0.16769691854153004,0.13781394366379815,3.208091375377375
retuned_practical,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261202,0.0036523957178804245,0.042076539485553344,0.03502860802218791,1.3063144635975288
retuned_practical,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261212,0.0038375560839105094,0.06957298078085486,0.05764907976553171,1.6584920877748814
retuned_practical,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261222,0.0028377695128103814,0.057608493260733,0.047450941851433615,1.7876566026230432
retuned_practical,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270102,0.0029201600084265283,0.05500378601758896,0.04541341918476838,0.39455737094054655
retuned_practical,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270112,0.003403923805904971,0.034223712622218155,0.02844404097101247,1.0911836128802728
retuned_practical,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270122,0.0023198046132419936,0.13738212885700601,0.11539664997014965,3.3841479503930056
retuned_practical,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270202,0.0029185645797714516,0.04030506143532667,0.03341128292816903,1.1604950572530042
retuned_practical,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270212,0.005966179694191928,0.04614978539817588,0.038592292058569205,0.9901032020661171
retuned_practical,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270222,0.0018424389561379761,0.043717541736242316,0.03607265521124134,0.5575297575044473
retuned_practical,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270302,0.003023879209293076,0.057627844042859006,0.04752506941111531,1.0439176939120163
retuned_practical,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261202,0.006372746486751069,0.07443352118401919,0.06209991358145725,2.1901169180316202
retuned_practical,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261212,0.007190169256804713,0.0972793548587926,0.08099962087913123,2.2674478378111633
retuned_practical,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261222,0.005795076369883759,0.09265391066145409,0.07673782502567733,1.5465902310257444
retuned_practical,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270102,0.00512869690120378,0.08972226918957063,0.07436122783416743,1.273615376017359
retuned_practical,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270112,0.006364852661721002,0.06251969596558224,0.052102279814622454,1.8701984083193581
retuned_practical,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270122,0.0033744925736151066,0.19316169785812293,0.1625082429372524,5.741555891989824
retuned_practical,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270202,0.004878289032052799,0.07229209224490304,0.06004418346774726,2.146119592853897
retuned_practical,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270212,0.008313996785363861,0.07735857197595936,0.06460943009062753,1.8526643120461985
retuned_practical,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270222,0.004210142255724844,0.0720541187937157,0.05976224112808334,1.3706577575600871
retuned_practical,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270302,0.005313064213116045,0.09021706767754509,0.07470880187779635,1.5881960281638587
retuned_raw,observed_test_parent_weighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261202,0.001452912565951571,0.036730842275456754,0.030235423600548428,1.0413966256540217
retuned_raw,observed_test_parent_weighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261212,0.0009629970618154904,0.037932067535491165,0.030875969196707792,0.7751570020241996
retuned_raw,observed_test_parent_weighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261222,0.0024075953111729886,0.03232438775293284,0.026530803985059914,0.9999347704617705
retuned_raw,observed_test_parent_weighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270102,0.003360269502234073,0.0443484567574835,0.03629529198375894,1.0892967183762234
retuned_raw,observed_test_parent_weighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270112,0.002014922177230642,0.03710832979349987,0.030741361105394355,0.8003745528069635
retuned_raw,observed_test_parent_weighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270122,0.02036118458062229,0.22019468263445946,0.1821970597920344,6.214186204136286
retuned_raw,observed_test_parent_weighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270202,0.0030361978564282036,0.041792313359513555,0.034048769956587815,1.4685564557569037
retuned_raw,observed_test_parent_weighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270212,0.005387735372919963,0.028535960194115806,0.023567527364114826,0.7695136412849148
retuned_raw,observed_test_parent_weighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270222,0.004038628952233739,0.025829047948919825,0.021340606142077057,0.8339332123848866
retuned_raw,observed_test_parent_weighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270302,0.0011448402786323059,0.04162984165430603,0.03423337708464383,0.7051397416482361
retuned_raw,observed_test_parent_weighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261202,0.0027717315433647555,0.06365843543121846,0.05244150924800273,1.6647431281491638
retuned_raw,observed_test_parent_weighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261212,0.001563458916796323,0.059557594573409256,0.048507940423435564,1.1541877611407418
retuned_raw,observed_test_parent_weighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261222,0.004434235394899656,0.05815723750945545,0.04775931271907363,1.5221999126189196
retuned_raw,observed_test_parent_weighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270102,0.0054626413676771915,0.0787789765755218,0.06445700052037037,1.6595991077445138
retuned_raw,observed_test_parent_weighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270112,0.002642718092447427,0.05958156937393233,0.049335775247589614,1.3997974154844224
retuned_raw,observed_test_parent_weighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270122,0.024875213557340486,0.2692883971541547,0.2228864606101054,7.8143180665207215
retuned_raw,observed_test_parent_weighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270202,0.005473341031160914,0.07029964789007309,0.05730852177059684,2.3216093655461787
retuned_raw,observed_test_parent_weighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270212,0.007307840219040504,0.06049446872876291,0.049613791442530086,1.4299436745152683
retuned_raw,observed_test_parent_weighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270222,0.005040863401563046,0.0483358093268727,0.03975092178848305,1.3879552796340153
retuned_raw,observed_test_parent_weighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270302,0.0024501250493691937,0.07026975944343541,0.057860253236355796,1.4402152105739772
retuned_raw,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261202,0.015878262503431738,0.10387875342209299,0.08497134427170716,2.5453891034440232
retuned_raw,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261212,0.007226719437026241,0.07173850738323337,0.05823861651502674,2.198394320154427
retuned_raw,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261222,0.01613671852507221,0.06815902512106023,0.05556451117913325,2.1623515433249834
retuned_raw,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270102,0.019813968555757143,0.118471029025322,0.09603123275398165,1.9344675220679308
retuned_raw,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270112,0.008188216091401912,0.10127108617764277,0.08241913993551314,2.363609676241145
retuned_raw,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270122,0.183072567689912,0.5596894377712631,0.469095955858711,10.509612716332224
retuned_raw,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270202,0.02824275589587641,0.09733440895688122,0.07989206817616751,2.932338285077927
retuned_raw,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270212,0.02318608844493704,0.11083020414026384,0.09031363220941946,2.2911718089463635
retuned_raw,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270222,0.009503492118863248,0.05292150332542417,0.043358222871124535,1.7258044405886181
retuned_raw,observed_test_unweighted,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270302,0.01696153263262091,0.10482413922797654,0.08615605428295386,2.181505326122524
retuned_raw,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261202,0.030044871388402623,0.18262483644802593,0.1495352552414339,4.19626037944318
retuned_raw,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261212,0.012316359780510946,0.12470243568819403,0.10124234429427992,3.422048526648786
retuned_raw,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261222,0.0339724790371519,0.13705240892343315,0.11187816258721595,3.4749990004528994
retuned_raw,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270102,0.03546625696267343,0.21428647009978338,0.17367089334383498,3.550010133659792
retuned_raw,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270112,0.013944220322804977,0.1561387515604206,0.12718004942257183,3.7657757039750432
retuned_raw,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270122,0.20992704174938231,0.6521492495088268,0.5462175810027305,12.675230668325913
retuned_raw,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270202,0.051741927379423625,0.18201302652732954,0.1493771403720046,4.615583043720589
retuned_raw,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270212,0.041931809987672,0.20604365941434355,0.16779830817608943,3.734538025872973
retuned_raw,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270222,0.016798495679264662,0.10884818744480651,0.08898468909836485,3.0677567212704773
retuned_raw,observed_test_unweighted,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270302,0.02981172924302288,0.178360197472385,0.14667031427598892,3.3592818673206537
retuned_raw,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261202,0.010314074402905465,0.05329680200245135,0.04528201001219512,1.3762524962630955
retuned_raw,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261212,0.011780118006927076,0.03948849855802139,0.034013561601956566,1.177017295207028
retuned_raw,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20261222,0.009086419624012063,0.04393587512763128,0.03713674071380857,1.5299663866008206
retuned_raw,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270102,-0.0015458322287961457,0.056361455989334786,0.04606894238047449,1.7084202744673416
retuned_raw,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270112,0.01188714191573173,0.04197336682788466,0.036059136993895485,1.4438498324511073
retuned_raw,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270122,-0.018280538319770903,0.21277422093183682,0.1756575143702888,5.186738137599794
retuned_raw,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270202,0.010991177110883987,0.04545326923242382,0.038815316679194245,1.23667839677187
retuned_raw,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270212,0.0024318204014544542,0.02107991087259542,0.017620416276619588,0.9851459452412188
retuned_raw,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270222,-0.0033296967939242528,0.024493635525408286,0.01954188000364568,0.5754940713187882
retuned_raw,query_primary_boundary_safe,optimized_minus_unweighted,optimized_gamma0p75_cap20,unweighted,20270302,0.010286711710049495,0.05446092481244319,0.04606491565118992,0.6890574378547498
retuned_raw,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261202,0.012654188322943155,0.08066338531610695,0.06822335622817127,2.219541864183803
retuned_raw,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261212,0.01474896317592167,0.05776984923846179,0.049427930700461475,1.3988077699942831
retuned_raw,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20261222,0.011708242454525133,0.07716852688496531,0.06474187585335034,2.3890557775834154
retuned_raw,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270102,0.00018909723640431197,0.08273005761140545,0.06811086240488395,1.9216608244342641
retuned_raw,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270112,0.013930090710056853,0.06425523211880979,0.05463620895440788,1.7425014337568747
retuned_raw,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270122,-0.017725758193055732,0.2611868511535701,0.21658312907288993,6.509936070231723
retuned_raw,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270202,0.0126537304158032,0.06933884620354919,0.05870087338596769,2.313527127044784
retuned_raw,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270212,0.004779637492626387,0.052288697450378896,0.04363755430867791,1.8477070552213002
retuned_raw,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270222,-0.0012442576439108677,0.04626025260788441,0.0377285484106086,1.3923109890281182
retuned_raw,query_primary_boundary_safe,previous_minus_unweighted,previous_mock2_gamma1p00_cap50,unweighted,20270302,0.012074010189668583,0.0820702928166116,0.06904428986912603,1.0440583220880821
