protocol,comparison,left_model,right_model,seed_pair_index,reference_seed,label_seed,run_key,noise_fraction,noise_realization,delta_test_observed_nrmse_radial,delta_test_latent_nrmse_radial,delta_test_hidden_nrmse_tangential,delta_test_hidden_nrmse_3d,delta_test_working_measurement_whitened_residual_rms,delta_test_true_measurement_whitened_residual_rms
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise01000_rep011_seed2026093111,0.1,11,-0.0019209988976665038,-0.002229619096228791,0.005141099877997379,0.003405864966006922,-0.10236868877794514,0.005836216175750142
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise02000_rep000_seed2026093100,0.2,0,-0.0010681686449242611,-0.0011851786277871368,0.007694867741333322,0.005377111231719522,-0.05123278662292963,0.0015769735904960225
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise02000_rep001_seed2026093101,0.2,1,-0.0004854206208468326,-0.00046356806217845437,0.009655972143035041,0.006900627910957968,-0.05363437570438334,0.0005385474512529242
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise02000_rep002_seed2026093102,0.2,2,-0.00020274321704305542,-0.0009130061169882187,0.010478466608435322,0.0074092405769379255,-0.05408555769518175,0.00723773108294834
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise02000_rep003_seed2026093103,0.2,3,-0.001820173175463402,-0.0015661555778946068,0.00860827051490931,0.005976088975145066,-0.05017016123522655,-0.002765687662025229
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise02000_rep004_seed2026093104,0.2,4,-0.0007156863241612466,-0.00011478237963494231,0.010601991251283027,0.007623180954002495,-0.03720186039877316,0.0005258300827555296
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise02000_rep005_seed2026093105,0.2,5,2.9297260288607685e-05,-0.0004946064251233062,0.00782108623322908,0.0055733084568957425,-0.05266550817265281,0.0015905775532065736
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise02000_rep006_seed2026093106,0.2,6,-0.0006174297411118967,-0.0009080499932603847,0.008030172551452996,0.00563789550137761,-0.03796307573577451,0.0024404277176373057
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise02000_rep007_seed2026093107,0.2,7,-0.00039259328686586104,-0.0006686806307456272,0.008548705251617661,0.006053500561273351,-0.04132107362685011,0.004064366033870392
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise02000_rep008_seed2026093108,0.2,8,-0.0007315636577648887,-0.001158730181984119,0.005750539515496422,0.0039826559855922206,-0.03806892225135172,0.0008869885421702861
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise02000_rep009_seed2026093109,0.2,9,-0.0008969045246076113,-0.001334281187556935,0.001621229925428902,0.0009575609200750401,-0.04673265099338919,0.0001387555725509415
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise02000_rep010_seed2026093110,0.2,10,-0.000540618925267522,-0.000918921026382663,0.008721134951049536,0.006170608625592877,-0.034619790100869574,0.0009844809501033946
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise02000_rep011_seed2026093111,0.2,11,-0.0008658238438586374,-0.0010820451001399,0.0031404040056813853,0.0020996342630446585,-0.04172000288868083,0.0028484129914083667
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise04000_rep000_seed2026093100,0.4,0,0.0002470818419685328,0.0018318365474583598,0.009906562611331049,0.007424020051504332,-0.027581418582595996,0.000698658271274688
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise04000_rep001_seed2026093101,0.4,1,0.000939674786484046,0.002851784046400213,0.009886779287712533,0.00759607839149129,-0.03010170770861742,-0.00011431878194678724
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise04000_rep002_seed2026093102,0.4,2,0.0015046746976017933,0.0019409826379853667,0.011095144592838335,0.008270994903882334,-0.029677623932885533,0.005806059226016069
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise04000_rep003_seed2026093103,0.4,3,-0.000993242495740121,0.000515702545524438,0.010131454124252315,0.007336779208008126,-0.023903592025125375,-0.001902054256640584
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise04000_rep004_seed2026093104,0.4,4,0.0006625197127225757,0.0034639246282501257,0.014669234945801746,0.011106984365787498,-0.018337627816115587,-0.00020299092460285273
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise04000_rep005_seed2026093105,0.4,5,0.002174092116852988,0.0034514884494158404,0.0093694317333608,0.007346632254041807,-0.031287712119927535,0.0016687228423422074
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise04000_rep006_seed2026093106,0.4,6,0.00135918090600895,0.002931045972277946,0.009302257104597422,0.007193048402368396,-0.014566954271043597,0.002542983970453383
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise04000_rep007_seed2026093107,0.4,7,0.0010518548848118536,0.0023993098627720366,0.010375465889392865,0.007845554073506067,-0.023680079838184875,0.003413880438995376
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise04000_rep008_seed2026093108,0.4,8,0.0005727323299976605,0.001265562805558812,0.0038448148688902117,0.002985145769081543,-0.016268331363646915,0.0013204039565877235
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise04000_rep009_seed2026093109,0.4,9,0.0007990044643716998,0.0022439151364751497,-0.0037140575719265545,-0.0022175932128051246,-0.023847412409071733,0.0012922801241719295
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise04000_rep010_seed2026093110,0.4,10,0.00146539272121754,0.0026519601725285558,0.009119229718962951,0.007015415142853865,-0.016104294229726923,0.0021997534500415306
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise04000_rep011_seed2026093111,0.4,11,0.0007818053502579025,0.002063756588633864,-0.0021135818331456946,-0.0011114203575277593,-0.017776081623680717,0.0025261382740264793
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise08000_rep000_seed2026093100,0.8,0,0.0013878568390591761,0.0009995619096346275,0.016098646425807828,0.011501950296942565,-0.020045538369180216,0.0028148062965369647
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise08000_rep001_seed2026093101,0.8,1,-0.0006848185271416396,0.00012177438539623386,0.04263758498124448,0.02986798025191495,-0.019256540640791187,-0.0005106297432488915
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise08000_rep002_seed2026093102,0.8,2,0.0015527764911368314,-0.000537067300677152,0.018897416415614043,0.013086506265524989,-0.02686554156406773,0.005185487260620292
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise08000_rep003_seed2026093103,0.8,3,-0.0014242248415883285,-0.0008792892243297823,0.038555263456052646,0.026829408114430575,-0.013334949723741163,0.0007677699675789906
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise08000_rep004_seed2026093104,0.8,4,0.0004225494459314527,0.0011943081191737592,0.021225425587133806,0.01510825931456361,-0.016944751379348588,0.002101766037578612
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise08000_rep005_seed2026093105,0.8,5,-0.00010874655827552981,-0.0012370742525905642,0.019567207328173186,0.01343276369070423,-0.019432240190432992,-9.51000461646423e-06
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise08000_rep006_seed2026093106,0.8,6,0.0021587347782887623,0.0006232061529861666,0.026605175993467678,0.018708392759087866,-0.01315999966696313,0.0029768910708216634
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise08000_rep007_seed2026093107,0.8,7,-0.0013191273175711116,-0.00294079674024611,0.03062040534583521,0.020653488218293492,-0.0199677521806092,-0.0006796727486144682
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise08000_rep008_seed2026093108,0.8,8,-0.00015076638746980286,-0.003248440857219481,0.03257887490450373,0.02206276350184233,-0.01297110194543838,0.001619450138434786
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise08000_rep009_seed2026093109,0.8,9,-0.0013983159336786732,-0.003530878665931103,7.156085914372667e-05,-0.0007697390926907355,-0.016018764444079236,-0.0012171614790768004
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise08000_rep010_seed2026093110,0.8,10,0.000930213747562636,0.000899136811122303,0.02596346136553762,0.01855539238810755,-0.016718621590639637,0.0030067386228516124
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,3,20260905,20260904,seed03_ref20260905_label20260904_noise08000_rep011_seed2026093111,0.8,11,-0.0011374436964030066,-0.0008199619223610566,0.02929385636701487,0.020124537380052265,-0.01667090515300007,0.00024049366459122368
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise00500_rep000_seed2026094100,0.05,0,0.0006992260359951485,0.0024740941786193515,0.11957982326537964,0.08924472871186068,-0.22105792492460585,-0.005632820349100953
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise00500_rep001_seed2026094101,0.05,1,-0.0014988612551488922,-0.0016565743358189777,-0.010922366386148519,-0.008322230258052232,-0.23601717825264945,-0.0101449901123285
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise00500_rep002_seed2026094102,0.05,2,-0.0008076928108999015,-0.0007996671166722313,-0.010785777590632928,-0.008127742505245172,-0.22247436390489517,0.007204216277238995
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise00500_rep003_seed2026094103,0.05,3,-0.0027750476118824086,-0.0027111296314385747,-0.014203447175121897,-0.010882614739642915,-0.24549994886944138,-0.033314780922539367
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise00500_rep004_seed2026094104,0.05,4,-0.0015051731688539294,-0.0017230741208538736,-0.01036644214614002,-0.007915623951161743,-0.22645855575396778,-0.010525835795101468
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise00500_rep005_seed2026094105,0.05,5,-0.0008310057431927809,-0.0009328009372177315,-0.00899869956794963,-0.006811256969318613,-0.19142595155667097,0.009046092846940468
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise00500_rep006_seed2026094106,0.05,6,-0.0007279196363670914,-0.0005438090406939267,0.006962878829761765,0.005097209598239949,-0.20253113555210023,0.061044525233445945
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise00500_rep007_seed2026094107,0.05,7,-0.00026770911552179144,-0.0005087130270157447,0.007224936127400716,0.005297491906480434,-0.21913061013191504,0.07198863974464453
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise00500_rep008_seed2026094108,0.05,8,-0.0003994545634643243,-0.0005309604206717999,0.007316936490232018,0.00536038252514115,-0.2028615354570973,0.07028131368487678
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise00500_rep009_seed2026094109,0.05,9,-0.0010349001933728508,-0.0011013677452204051,-0.01100179165544879,-0.00832343768069621,-0.23356497683236688,-0.0006229183224562007
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise00500_rep010_seed2026094110,0.05,10,-0.0012894552635533407,-0.0015257898434942185,-0.010151027178194605,-0.0077337671498460825,-0.2151140193885972,0.004380342854559238
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise00500_rep011_seed2026094111,0.05,11,-0.00043589543857019963,-0.0006035364445353547,0.006205693634619092,0.004530068387241404,-0.19927373917876512,0.061087947465335635
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise01000_rep000_seed2026094100,0.1,0,-0.000659090058358125,-0.0003581177789390988,0.005038646053879159,0.0036898168642088836,-0.10396417949056147,0.02390298230854304
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise01000_rep001_seed2026094101,0.1,1,0.00016707706810922818,-3.012878428418353e-05,0.00601549044087335,0.004453886120068473,-0.09468258195271284,0.028010562123752525
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise01000_rep002_seed2026094102,0.1,2,-2.9651756706577936e-05,6.396306268530161e-05,0.007287296476126803,0.005410735443908354,-0.10161926101785856,0.027795405310310883
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise01000_rep003_seed2026094103,0.1,3,5.1062676132501705e-05,0.00023731122786097014,0.006685027113244146,0.004987277117054101,-0.10029282928164274,0.03458400726644362
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise01000_rep004_seed2026094104,0.1,4,-0.00023617163368491734,-0.00038180048099997754,0.007908255913549045,0.005820171250880468,-0.10440440670224804,0.027785477207854736
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise01000_rep005_seed2026094105,0.1,5,-0.0005798742275300028,-0.0004261802675405296,0.0067168225764975276,0.004927995337904667,-0.09302987854398204,0.023622977111884325
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise01000_rep006_seed2026094106,0.1,6,-0.0007324274377726592,-0.0005920522460479555,0.006624834120786627,0.004836012959091973,-0.09784272737480659,0.019984204619763135
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise01000_rep007_seed2026094107,0.1,7,8.615149395810318e-05,-0.00022506378116987635,0.007258935388795296,0.005353836531290401,-0.11393417994929722,0.03174281986139116
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise01000_rep008_seed2026094108,0.1,8,-0.00024454004062784973,-0.00047374510968054007,0.007454195295686916,0.005464709652881761,-0.0964803847710567,0.0281839866362259
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise01000_rep009_seed2026094109,0.1,9,-0.0004737584708479903,-0.00022946006153995446,0.007176237843697697,0.005288516458456405,-0.11330940111708787,0.021888701946428224
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise01000_rep010_seed2026094110,0.1,10,0.0003759361349404411,2.9518818246254686e-05,0.007043839004456709,0.005229215350826821,-0.09946546062231043,0.03066224698112552
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise01000_rep011_seed2026094111,0.1,11,-0.00019254338134766513,-0.0005932821858092435,0.005251717659514155,0.003821661394039999,-0.09601374344003588,0.020828891103893854
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise02000_rep000_seed2026094100,0.2,0,-0.0003739728645983098,0.0004106087528253921,0.0028304364870833654,0.002147025518368151,-0.05413501680640764,0.007682034815220229
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise02000_rep001_seed2026094101,0.2,1,0.0008521497778038178,0.0009396840964634445,0.004543832611567766,0.0034857038800158446,-0.04162759672530991,0.010518719744140093
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise02000_rep002_seed2026094102,0.2,2,0.0005908607804989141,0.0011177326484617667,0.007331899986912749,0.005568152184290076,-0.05106814052257369,0.010471399113380464
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise02000_rep003_seed2026094103,0.2,3,0.0006481914410852718,0.0015676464739636242,0.006266744616552744,0.004847202429190178,-0.04657458303082773,0.015515113659117619
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise02000_rep004_seed2026094104,0.2,4,0.00030851032652667865,0.00029610615093256243,0.008170034373253143,0.006080693568910722,-0.05212464619809887,0.010255961836030947
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise02000_rep005_seed2026094105,0.2,5,-0.00019711111326897734,0.00018799266206240284,0.006051526477716007,0.004496618008780262,-0.045903016518437534,0.007494005002128823
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise02000_rep006_seed2026094106,0.2,6,-0.00041225503587152823,-7.9002527678812e-05,0.005959811564854811,0.004386268015456107,-0.04924416708389234,0.004341432308071713
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise02000_rep007_seed2026094107,0.2,7,0.000661341497168455,0.0006786856338682479,0.007614234454808799,0.0057142509990767976,-0.062247830811309246,0.0132451774140534
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise02000_rep008_seed2026094108,0.2,8,0.00017609461486800537,0.00013970931609857962,0.007716608187581686,0.005711851085153652,-0.049662174927395775,0.01014253681208821
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise02000_rep009_seed2026094109,0.2,9,-0.00016657915760553976,0.0005700779004512713,0.007270193407058478,0.005443010327065456,-0.06306155660000945,0.005612736837961707
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise02000_rep010_seed2026094110,0.2,10,0.000967574227888679,0.0009820593334267935,0.006590723835007806,0.005005418006575391,-0.05153188630301142,0.010911862382495974
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise02000_rep011_seed2026094111,0.2,11,0.0003545200165455398,6.512130405184058e-05,0.003062080859635108,0.0022711154463776473,-0.04792264233144117,0.004684133669287993
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise04000_rep000_seed2026094100,0.4,0,0.00023295807312445627,0.0022913532545370263,-0.0008753648417745286,-0.00023488507102681355,-0.03731550797312977,0.0021919055436174784
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise04000_rep001_seed2026094101,0.4,1,0.0019796694099210588,0.0030392809220151362,0.0006154261610143985,0.000997476684513221,-0.022208362954576177,0.004601286705998353
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise04000_rep002_seed2026094102,0.4,2,0.0016188529552325637,0.0031880410286946326,0.007614167254522242,0.0061093338567930755,-0.03314910974816687,0.004917384012380621
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise04000_rep003_seed2026094103,0.4,3,0.0015406377282872197,0.00457068417685047,0.005469244313494381,0.00478360782072601,-0.025643864000111982,0.007854148328004573
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise04000_rep004_seed2026094104,0.4,4,0.0007673945952969552,0.0016662469247332168,0.009006609818833389,0.00686089704458398,-0.03393548649464373,0.0030108505630459526
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise04000_rep005_seed2026094105,0.4,5,0.0007406685080353359,0.0018429330200166738,0.0035114120442805152,0.0028777506090294502,-0.03029247097022436,0.0037802744573756097
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise04000_rep006_seed2026094106,0.4,6,0.00025178752280319294,0.0019656579993336254,0.004886379746101843,0.003905179752629162,-0.03231020875839463,0.0008041001696503791
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise04000_rep007_seed2026094107,0.4,7,0.0012555895218516189,0.00229118216249119,0.009384326983326585,0.007233875105386756,-0.041550866122136654,0.005715920225215276
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise04000_rep008_seed2026094108,0.4,8,0.0007153668577042915,0.001855509175626796,0.007885114747555155,0.006065509464007746,-0.036508622531162827,0.004006201245673191
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise04000_rep009_seed2026094109,0.4,9,0.0005893708800095432,0.002676314583963779,0.008020526988976151,0.006311135312358995,-0.043537010473378324,0.0019169938881604676
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise04000_rep010_seed2026094110,0.4,10,0.0013307248800318305,0.0025117742930358677,0.003953595604306193,0.0033151538217091603,-0.035764347454461776,0.0023922146465005234
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise04000_rep011_seed2026094111,0.4,11,0.0011224611744447,0.002412813535883629,-0.002348017767233146,-0.0012899009010623463,-0.03217174212789886,0.000483161325609327
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise08000_rep000_seed2026094100,0.8,0,-7.138904585646255e-05,-0.000681258113840566,0.018349577095770453,0.012955893641578342,-0.028633049855941062,0.0026749205258316255
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise08000_rep001_seed2026094101,0.8,1,-0.0004827694927078685,0.0015062146360017015,0.017961822875590006,0.013141549525865992,-0.023658939176114835,-0.00032602207087695234
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise08000_rep002_seed2026094102,0.8,2,0.0017965124924186338,8.453696133770006e-05,0.02015226021808314,0.014245209952779225,-0.03031795870252907,0.004218483588453781
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise08000_rep003_seed2026094103,0.8,3,0.0019641522218231122,0.002626956104807676,0.03827821775776841,0.027893380799848155,-0.020122255278046675,0.006979063821770604
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise08000_rep004_seed2026094104,0.8,4,0.0005321090364367453,0.00044995076250492483,0.009871344488255107,0.007157150702404413,-0.026646611292426847,0.0029441888629115898
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise08000_rep005_seed2026094105,0.8,5,-0.00012091974522465687,0.0001832529468882016,0.029680321246489227,0.021244213919844435,-0.027047023477725585,0.002942989169361754
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise08000_rep006_seed2026094106,0.8,6,-0.00021971195915870823,-0.00030471931507930483,0.019547456399207963,0.01385450202524885,-0.024664858428560255,0.001152890785448557
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise08000_rep007_seed2026094107,0.8,7,0.0011479647514572866,0.0032281458221869452,0.017445815530792497,0.013130708625236243,-0.03362729257490171,0.0031537646808770248
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise08000_rep008_seed2026094108,0.8,8,-0.0004449576687665102,3.7103790865578024e-05,0.01701901998204558,0.012172198747188112,-0.03767393561584664,0.0015751598112940801
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise08000_rep009_seed2026094109,0.8,9,0.0004806632552041279,0.0007785019072910626,0.015818311496022197,0.011435271792046842,-0.032344619581024636,0.001799783045087322
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise08000_rep010_seed2026094110,0.8,10,0.0014951206562562325,0.0020444915589565293,0.034041712709851235,0.024769083888234844,-0.025664926930687004,0.00564818852232607
retuned_practical,flattened_minus_correct,gls_flattened,gls_correct,4,20260915,20260914,seed04_ref20260915_label20260914_noise08000_rep011_seed2026094111,0.8,11,0.00037562732154516887,0.0002312524053812992,0.016166677165567633,0.011614453536872626,-0.0299680552660353,0.0007884851576658303
retuned_practical,flattened_minus_ols,gls_flattened,ols,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep000_seed2026090100,0.05,0,6.777891281672943e-05,0.0002585387750777962,0.009282193866005595,0.006833178122262806,0.07730819751431461,-0.02227142276011218
retuned_practical,flattened_minus_ols,gls_flattened,ols,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep001_seed2026090101,0.05,1,2.6274384115065885e-06,2.2576909150640034e-05,0.004545409839674552,0.0033332779696274573,0.07362554990674042,-0.027694495874016845
retuned_practical,flattened_minus_ols,gls_flattened,ols,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep002_seed2026090102,0.05,2,-2.3268512228336036e-05,0.00016098829784474966,0.0057557207364205,0.004234045165550038,0.04941618841807838,-0.020221238711177314
retuned_practical,flattened_minus_ols,gls_flattened,ols,0,20260805,20260804,seed00_ref20260805_label20260804_noise00500_rep003_seed2026090103,0.05,3,0.008465689433818147,0.008687733508804432,-0.07568602015382297,-0.05428545349017966,0.2207350620173787,0.11519789958396132
