seed_pair_index,working_model,noise_fraction,global_scale_factor,measurement_whitened_residual_rms,coverage_observed_radial_68,coverage_observed_radial_95,coverage_latent_radial_68,coverage_latent_radial_95
2,gls_correct,0.1,1.0,1.7792055615665558,0.49244444444444446,0.7972222222222222,0.25133333333333335,0.46444444444444444
2,gls_correct,0.1,2.0,0.8896027807832779,0.8047777777777778,0.979,0.47433333333333333,0.7723333333333334
2,gls_correct,0.2,0.5,2.5749246464017457,0.3353333333333333,0.6003333333333333,0.21055555555555558,0.4038888888888889
2,gls_correct,0.2,1.0,1.2874623232008728,0.609,0.9071111111111111,0.41088888888888886,0.7114444444444444
2,gls_correct,0.2,2.0,0.6437311616004364,0.9117777777777777,0.9978888888888889,0.7213333333333334,0.9593333333333334
2,gls_correct,0.4,0.5,2.256905023934627,0.3731111111111111,0.6477777777777778,0.29477777777777775,0.5418888888888889
2,gls_correct,0.4,1.0,1.1284525119673134,0.6583333333333333,0.9398888888888889,0.5531111111111111,0.8598888888888889
2,gls_correct,0.4,2.0,0.5642262559836567,0.9453333333333332,0.9998888888888889,0.8681111111111112,0.9953333333333333
2,gls_correct,0.8,0.5,2.141147147279703,0.37133333333333335,0.6595555555555556,0.27266666666666667,0.5038888888888889
2,gls_correct,0.8,1.0,1.0705735736398514,0.6686666666666667,0.9457777777777778,0.5107777777777778,0.8222222222222223
2,gls_correct,0.8,2.0,0.5352867868199257,0.9498888888888889,0.9998888888888889,0.8292222222222222,0.9864444444444445
2,gls_flattened,0.05,0.5,5.883047248588345,0.1822222222222222,0.34311111111111114,0.08311111111111112,0.16455555555555554
2,gls_flattened,0.05,1.0,2.9415236242941725,0.34955555555555556,0.6231111111111111,0.16777777777777778,0.3263333333333333
2,gls_flattened,0.05,2.0,1.4707618121470862,0.6333333333333333,0.8982222222222221,0.33111111111111113,0.5841111111111111
2,gls_flattened,0.1,0.5,3.370039946798146,0.27055555555555555,0.49866666666666665,0.13722222222222222,0.265
